msa,ms_cara_per,ms_carp_per,ms_pt_per,ms_taxi_per,ms_bike_per,ms_walk_per,ms_wfh_per
"Lafayette, LA",84.77094018662433,8.211837891897348,0.4950040829808513,1.1294717815559367,0.44866913174724055,1.936892713943609,3.0071842112506766
"Lafayette-West Lafayette, IN",76.84217189986977,9.526479525394299,2.6090652582838953,0.8139198379395166,1.1376790623643467,6.041093908262191,3.029590507885979
"Lake Charles, LA",85.84199923776337,8.239777862470737,0.4224968693853106,1.2566015135841455,0.26133826972287255,1.5636739805085207,2.414112266565035
"Lake Havasu City-Kingman, AZ",79.066013503081,12.186460424182025,0.9881672585376808,2.057746024170796,0.15720842749463107,1.0541386522184635,4.490265710315399
"Lakeland-Winter Haven, FL",83.39220101088786,9.369030977559143,0.525007202842722,1.356979999217469,0.3564073287590836,0.9614461174010009,4.038927363332729
"Lancaster, PA",77.86176984593277,10.096511875937894,1.1889035667107,1.1009613765385207,0.7364690649312741,3.943552340572036,5.071831929376808
"Lansing-East Lansing, MI",79.6868773564663,8.987524139410844,2.259142322901021,0.7958342273855868,0.9437360144683198,3.307865616282991,4.01902032308494
"Laredo, TX",81.63127520254523,11.33420887129592,1.1782767933113831,1.4030187562428322,0.08971181236358255,1.5491472753505235,2.814361288890533
"Las Cruces, NM",80.4352757048563,10.866014925034591,0.44344137727674826,0.8607979676548642,0.762129425907864,2.2489622791299024,4.383378320139724
"Las Vegas-Henderson-Paradise, NV",78.77378501956225,9.831206888424493,3.370657417155068,2.1535164904231414,0.2626958188646041,1.4540090819100293,4.154129283660418
"Lawrence, KS",77.7358208955224,8.725373134328358,2.0582089552238805,0.9164179104477612,0.8761194029850747,5.31044776119403,4.377611940298507
"Lawton, OK",72.56907660513016,11.152984491412097,1.1878918393219986,1.1427380559559577,0.14067140202497352,2.172591653496813,11.634045952657996
"Lebanon, PA",81.8289892115196,9.321782031087466,0.8812078342794306,0.6553333135197789,0.15603174131423309,3.4787648230154247,3.677891045264065
"Lewiston, ID-WA",81.37544897527995,7.944221424043947,0.3063596027889288,1.2606521586027186,0.47890696527924503,2.961476160292978,5.672934713712233
"Lewiston-Auburn, ME",79.32294020183762,11.362780539237836,0.15062509414068384,0.8604458502786565,0.3144298840186775,3.567931917457448,4.420846513029071
"Lexington-Fayette, KY",79.93360092737896,9.291138641579067,1.3141811701062227,1.3189126954711416,0.4325402771096689,3.139367079623686,4.570259208731241
"Lima, OH",85.9292875989446,7.586279683377309,0.6860158311345647,1.4142480211081794,0.050659630606860157,1.5282321899736149,2.8052770448548814
"Lincoln, NE",81.32489399619001,8.908789238169193,1.1441149031021827,0.610045641693156,1.0664625732529622,3.293799545259018,3.6518941023334808
"Little Rock-North Little Rock-Conway, AR",83.86511342020094,9.499797541955424,0.5080386039425426,1.131143290773448,0.15264462641392912,1.3353491745829218,3.507913342130791
"Logan, UT-ID",74.30714795523227,11.5108350670453,2.0683057204901973,0.9658167681584182,1.4502437320617758,3.5580325279798335,6.13961822903221
"Longview, TX",84.51520261808952,9.181680052094638,0.08682439765574126,0.9650865739426626,0.040907648895493476,1.6095907565410497,3.600707952780885
"Longview, WA",81.96984279756175,9.874421375865072,0.2199917503093634,0.6485173472661442,0.5201888262523489,2.028048948164444,4.73898895458087
"Los Angeles-Long Beach-Anaheim, CA",75.05903392414851,9.512330362782881,4.863532395464061,1.5410639191873041,0.7470360655305585,2.496448550503385,5.780554782383304
"Louisville/Jefferson County, KY-IN",82.020023981601,8.486112294174305,1.8338389563416921,1.2837691738141885,0.219339916260967,1.5982819738299139,4.558633703977931
"Lubbock, TX",80.06760076247372,12.75047327084193,0.7958810698213689,0.842389346329449,0.3537249199206084,2.093527489011601,3.096403141601326
"Lynchburg, VA",81.54749458435442,9.176905512667174,0.9476334256153762,1.560709595938475,0.12880454328752686,2.2967355575814854,4.341716780555532
"Macon-Bibb County, GA",83.86453539131466,9.297562973581815,0.7803658234260646,1.1263567479008805,0.08299470774006489,1.811871476766871,3.0363128792696465
"Madera, CA",76.58439809253395,13.792726875614283,0.4805067161734193,3.561938043755233,0.23297295329620327,1.6999745185832333,3.6474828000436825
"Madison, WI",75.0470655643775,7.507025729175193,4.268914900002729,0.9194837794330305,2.2149463861831875,4.955117186434204,5.087446454394151
"Manchester-Nashua, NH",81.4154683284023,8.064595782507778,1.015987321483889,0.848077795087524,0.14546172874979235,2.091236828754731,6.419172215013985
"Manhattan, KS",76.30024902170047,10.024902170046248,0.29882604055496265,1.0117395944503735,1.2664532194948417,6.414799003913198,4.683030949839915
"Mankato, MN",79.34523809523809,7.144660894660896,1.4033189033189033,0.7269119769119768,0.5447330447330447,3.345959595959596,7.489177489177489
"Mansfield, OH",84.8676036651654,8.751358906662524,0.9415281876067713,0.6561577884764715,0.25236838018325825,1.3220220531138376,3.208961018791738
"Mayagüez, PR",85.30162783274817,8.605968720076604,1.1729971273539739,0.42690711777848706,0.2713054580274497,2.71704436642196,1.504149377593361
"McAllen-Edinburg-Mission, TX",79.97675076383686,8.635164158878068,0.3534008224261883,4.0543186699447675,0.13054383941864478,1.059580829948,5.790240915547461
"Medford, OR",76.37673534685463,9.705058140159121,1.0285922887788956,0.8546549706346565,1.2379612828414055,2.7915865875001344,8.005411383231154
"Memphis, TN-MS-AR",84.59055432770334,9.163655936778751,0.764657429230857,1.0822316644510956,0.09965991665103534,1.0106265852206464,3.288614139964279
"Merced, CA",79.08518757123743,9.409782447098468,1.166559294315873,3.989295802567025,0.4588929084692006,2.356905694038357,3.5333762822736507
"Miami-Fort Lauderdale-Pompano Beach, FL",77.86381192869707,9.13095123152151,3.315244972843407,1.7882084688986832,0.5796224018955841,1.5847272984661944,5.737433697677559
"Michigan City-La Porte, IN",82.7873938252851,9.21286291961745,1.101863540084298,0.8194441472859925,0.41293138492479514,2.041121975224117,3.6243822075782535
"Midland, MI",85.48541622312113,7.5659995741962955,0.8915265062806047,0.7132212050244837,0.1836278475622738,1.2587822014051522,3.901426442410049
"Midland, TX",84.82492956936699,9.72920140286322,0.15063531305697694,0.8405680446156499,0.1161386764790433,1.0831943885471167,3.2553326050710054
"Milwaukee-Waukesha, WI",80.93546303738871,7.762065570053362,3.219396119604139,0.729405380479298,0.4737440813836028,2.5991595150715328,4.280766296019353
"Minneapolis-St. Paul-Bloomington, MN-WI",77.48625125308,8.054012302304834,4.629239262028267,0.91096183454035,0.8413723034707323,2.251119834525776,5.827043210050039
"Missoula, MT",73.02370920067919,9.428652286019746,2.047041066599585,1.0879818879315766,4.163260172316206,5.100308156719703,5.149047229733979
"Mobile, AL",85.94782804032235,7.183331929351641,0.43074158312975597,1.0119900036503524,0.11231853536629882,1.0726420127481537,4.241147895431443
"Modesto, CA",81.76743344416548,10.067177851665875,0.8387052995860759,1.0938454230847527,0.27187803940195876,1.212820338829703,4.748139603266155
"Monroe, LA",85.20344181079975,9.298600677932429,0.9436422106060417,0.8343783756937633,0.33151640819975414,1.08022200424639,2.308198512521884
"Monroe, MI",86.33455674350456,7.5551622590051215,0.23646149159328622,0.8080309866101867,0.2103491796381994,1.1416883060362961,3.7137510336123483
"Montgomery, AL",85.34218023506777,8.8353908957488,0.4082236720397617,0.7091498834527583,0.06598177176473491,1.3443015181974027,3.294772023728772
"Morgantown, WV",76.99911431644209,9.593850825583603,2.193648383627507,0.6168153349781743,0.30840766748908716,5.579806414879484,4.708357057000064
"Morristown, TN",82.14061145760752,11.469503594310284,0.2515167479564264,0.9788759920466326,0.10026681168533215,0.9635810546709039,4.09564434172289
"Mount Vernon-Anacortes, WA",79.07043209545755,9.91372380901345,0.8770519622028116,0.9127770930461033,0.5251594233963882,2.422163871175178,6.278691745708518
"Muncie, IN",78.98044827786266,8.284824692026534,1.8391382544624728,1.4658956854706144,0.783229225086542,5.277611247558452,3.368852617532731
"Muskegon, MI",84.46802239905689,10.568550223722637,0.45414355759183345,0.4193124882780055,0.3362537845296466,1.0650269270958925,2.688690619725102
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",81.5701516531259,9.193811779189792,0.30727436446605993,1.3384749220367609,0.16025070332253125,1.467184217086286,5.962852360772663
"Napa, CA",75.75175481671914,10.32236633062769,1.7345966087986366,1.1843207487218002,1.1424362344377366,3.9703630954100353,5.89416216528496
"Naples-Marco Island, FL",75.11640877313583,12.35683990713239,1.5661681733874628,1.4209004007834083,0.9124631966692175,1.3437268965875044,7.283492652304179
"Nashville-Davidson--Murfreesboro--Franklin, TN",80.77081416060174,9.367583865827184,1.0028359140742007,1.1133125373249442,0.1221496249527087,1.3209252104527562,6.302378686766463
"New Bern, NC",80.79811434522831,10.893676113212374,0.2740777284437867,1.5165634307222862,0.38919037439017706,2.1670412395622067,3.961336768440863
"New Haven-Milford, CT",78.31617803648754,8.376990605996072,3.8072927758453416,0.9436596389105795,0.5494427486334919,3.348477319514446,4.657958874612527
"New Orleans-Metairie, LA",78.1050502279974,9.792573799156582,2.585799019439778,1.4156409641032672,1.0988445846333186,2.516371241471526,4.485720163198135
"New York-Newark-Jersey City, NY-NJ-PA",49.205408642616405,6.347108810353282,31.865758153613594,1.5552212808394976,0.6781238056243182,5.873987204284246,4.474392102668654
"Niles, MI",81.99226085472031,9.319694986627212,0.7141637739714334,1.234848915950606,0.4438627439822455,2.648950093894042,3.6462186308541513
"North Port-Sarasota-Bradenton, FL",79.61144275413484,8.673458471263208,0.804807448366085,1.2009451062021832,0.7183051666009495,1.0111291451557194,7.979911908277016
"Norwich-New London, CT",80.43311767408953,8.575554890991182,1.4456706467589115,0.9387377004938037,0.28592476969197445,2.991998482848161,5.328995835126441
"Ocala, FL",80.67048571889624,9.674035823785703,0.383249959657899,1.538647732773923,0.19767629498144262,0.7624657092141359,6.773438760690658
"Ocean City, NJ",79.84675609872536,7.418723444884709,1.668496682102449,0.8211199694466988,1.339093903661622,4.664152384589679,4.241657516589488
"Odessa, TX",81.47747260181302,12.787173589500744,0.3680151535651468,0.7644432417805439,0.04735489108375051,1.769719929644162,2.785820592612637
"Ogden-Clearfield, UT",80.27681330536981,9.651548760577814,1.7440065686670763,1.0152155025634986,0.3978117173054462,1.2784077347327818,5.636196410783562
"Oklahoma City, OK",83.16936289587562,9.443427553986302,0.4164128639078118,0.9936472476696749,0.2892973580833219,1.6067037180907584,4.081148362386506
"Olympia-Lacey-Tumwater, WA",78.93290429855894,9.64943342776204,2.0253417908609435,1.2640103461017367,0.7059058997413474,1.8051792092622243,5.617225027712772
"Omaha-Council Bluffs, NE-IA",83.83334820752191,8.199759660785482,0.863602307090422,1.0097152665212457,0.17807516930631628,1.7257517864592304,4.189747602315393
"Orlando-Kissimmee-Sanford, FL",79.68791386343169,9.755092175663506,1.6946879800815808,1.5436278275149653,0.37512581448323357,1.0921028235418764,5.851449515283149
"Oshkosh-Neenah, WI",84.59937206012582,7.150004025255603,0.6601419190118573,0.7509976883532105,0.7049947671677151,2.2150406550815975,3.919448885004198
"Owensboro, KY",86.5535322719039,7.934026122604633,0.45380875202593196,1.008675755553437,0.350843741062065,1.5120602535990084,2.187053103251025
"Oxnard-Thousand Oaks-Ventura, CA",78.69635353589834,11.066383592137328,1.1233090301101736,0.8761908497629333,0.49840402841859077,1.7418399517531171,5.99751901191953
"Palm Bay-Melbourne-Titusville, FL",81.6797199263724,7.7048319117110395,0.5365671731572046,1.849913579801334,0.767555732005149,1.1144395920806214,6.346972084872254
"Panama City, FL",81.3740639486509,10.446927374301676,1.0424343278259836,1.6058480922382028,0.4077023653869012,1.069772970402948,4.053250921193391
"Parkersburg-Vienna, WV",82.59458879682514,9.800766899954414,0.9787359558094013,0.8661142841820182,0.16088810232483308,2.2041670018502133,3.394738959053978
"Pensacola-Ferry Pass-Brent, FL",77.46553793554958,10.5850367352877,0.43145777260493196,1.3707536189714118,0.48965228777187747,2.1963883029024514,7.461173346912053
"Peoria, IL",84.89048027116571,7.275843435639079,1.089466128847382,0.8493032547527688,0.2821913770611706,2.0621257689305654,3.5505897636033166
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",72.52934667425862,7.558205270025393,9.475275726150448,1.0415510132849022,0.6411059536069085,3.5860782018882777,5.168437160785448
"Phoenix-Mesa-Chandler, AZ",76.10432447474987,11.07888464651369,1.869944656816239,1.6823398720971703,0.7545182965904572,1.5289402811931099,6.981047772039463
"Pine Bluff, AR",86.8588531821046,6.361058601134216,0.23629489603024575,1.6288594833018273,0.06931316950220541,2.22117202268431,2.6244486452425964
"Pittsburgh, PA",76.55930542186874,8.277009224975584,5.698863915801898,0.7930457876358629,0.31976519521397306,3.361354869986159,4.9906555845177785
"Pittsfield, MA",76.45155119089372,8.54510091509103,1.3455345470777667,0.8545100915091031,0.4862417498326053,6.42955074450786,5.887510761087906
"Pocatello, ID",76.81787609296764,11.865082330667862,0.9989288294347707,1.1508855840370673,0.869391923872157,3.2434048277408265,5.054430411279675
"Ponce, PR",85.67555649915892,8.118436739560027,0.2776371445836259,1.1334128137708024,0.367460926654799,2.4922016625565484,1.9352942137152749
"Portland-South Portland, ME",78.72524079369813,7.905050965806418,1.0463341462130915,0.9838769101212301,0.6207126440814751,4.116563448481552,6.602221091598098
"Portland-Vancouver-Hillsboro, OR-WA",70.26582216966615,9.13174477184002,6.525116226329517,1.1058915004940633,2.1712050281049033,3.351934945653054,7.4482853579123
"Port St. Lucie, FL",79.71788789136792,10.19039244156322,0.34714411337655166,1.8011615779463794,0.5869240679768503,1.275077199942739,6.081412707826336
"Poughkeepsie-Newburgh-Middletown, NY",75.18543239355851,8.110767456654102,5.287055925845845,1.5173023229578935,0.19585170422318945,3.8186381882620593,5.884952008498398
"Prescott Valley-Prescott, AZ",76.13078765610102,10.48929094672217,0.3523173879677217,1.51391828097021,0.6511476477291226,2.9150484872444826,7.9474895932652725
"Providence-Warwick, RI-MA",80.74689562618799,8.602819754244349,2.610218366318604,0.8236755586376177,0.2266230299885753,3.134307508867858,3.8554601557550026
"Provo-Orem, UT",73.09032897612,11.397802088477842,2.201109259581665,1.102864106818642,0.9372923691325961,4.095591030701833,7.175012169167417
"Pueblo, CO",82.48687294194428,10.964430864160907,0.7253255807054495,0.6897267791984337,0.30555637960188675,2.0617639206146725,2.766323533774363
"Punta Gorda, FL",79.48147415611815,8.005340189873419,0.18624736286919832,1.5361286919831223,0.9444224683544303,0.8158623417721519,9.030524789029535
"Racine, WI",84.25597185425136,8.1755676881657,1.3257677332160593,1.2206502268607409,0.14909523860601315,1.4169410805650602,3.456006178335067
"Raleigh-Cary, NC",79.73114999889755,8.262617502443756,0.8919528740785382,0.9237033389435622,0.22548709769882627,1.0811327272326383,8.883956460705125
"Rapid City, SD",82.33076757067836,8.691461045967916,0.5956406013955831,0.808574922667434,0.3021365369397885,1.9955398892166032,5.275879433134307
"Reading, PA",80.04609599690045,9.018522841857948,1.5502759302400668,1.6431633377872927,0.23594394965204477,3.299241502292382,4.2067564412698255
"Redding, CA",81.47682183296236,8.151415022604416,0.5820464254607292,1.1170867262999267,0.669146009318273,2.116658141046025,5.886825842308277
"Reno, NV",77.17550644006455,11.960554876483869,1.8300136152664983,1.123150737964844,0.6263892574242351,2.55645115686266,4.727933915933342
"Richmond, VA",81.07707509881423,8.587366932275946,1.563506295066234,1.3079468107944285,0.45997550164795614,1.6997310232481786,5.304398338153026
"Riverside-San Bernardino-Ontario, CA",78.93829836374296,11.460435436455393,1.315265566492733,1.304919430774424,0.2674841855657821,1.4514896867838043,5.262107330184903
"Roanoke, VA",82.88618189970855,6.9956722897459755,1.345870331745827,1.0224809940825186,0.19974047326263156,2.058549775461815,5.49150423599269
"Rochester, MN",74.10670625218303,11.535976248690186,4.0516940272441495,0.8243101641634649,0.5885434858539993,3.5688089416695776,5.323960880195599
"Rochester, NY",81.09798335940724,7.958569749612783,2.1417563686459475,0.8394237280220422,0.40862072991337245,3.192495388423191,4.361150675975436
"Rockford, IL",82.92219382841293,10.025939671002787,0.9708114494112208,0.8430393075905641,0.2915002632491364,1.164716910867695,3.7817985694656686
"Rocky Mount, NC",83.74524111675127,8.526332487309645,0.40609137055837563,2.328680203045685,0.04600253807106599,1.6227791878172588,3.3248730964467
"Rome, GA",81.36467610843432,9.215457244366574,0.3820509076750864,1.1072175986762058,0.26767897989974204,3.234048766243247,4.428870394704823
"Sacramento-Roseville-Folsom, CA",76.76831774003956,9.391335926375444,2.3166314662793033,1.2265025468515565,1.4173491719148692,1.758808857118283,7.121054291420981
"Saginaw, MI",83.11504816198152,9.806860625122862,0.4509042657755062,0.7678887359937094,0.5172498525653627,2.0751425201494005,3.266905838411638
"St. Cloud, MN",80.92640462251957,7.554360222002584,1.4369345396487492,0.8334600471375351,0.5198433817380065,3.7234851364707673,5.00551205048278
"St. George, UT",76.81558487454353,9.78913888561668,0.5315702674048769,1.5284485805159618,0.4918129343856756,1.2648721875368123,9.578572269996465
"St. Joseph, MO-KS",83.55686460141307,9.589929697224706,0.4488157225757815,1.2622942197443854,0.0911656936482056,1.8759094654534618,3.1750205999403915
"St. Louis, MO-IL",83.10487315637641,7.075497011476915,2.2823294960919314,0.853770499411868,0.21639778902956033,1.6727317030012865,4.794400344612028
"Salem, OR",77.28699371741746,11.184066301296617,1.5243951343403288,1.2169496056676916,0.5512632001069375,2.892126721026601,5.344205320144366
"Salinas, CA",71.64721496587174,10.346970590713745,1.5831718210162635,8.358789078958456,0.5666975646751495,2.855081317940507,4.642074660824134
"Salisbury, MD-DE",82.37724678470111,7.856878553087472,0.7697655382752318,1.1252144466994831,0.25789668434567126,1.7721987374275365,5.840799255463485
"Salt Lake City, UT",75.36157462652504,11.145399297065019,3.559994000925944,0.8584544559426697,0.7692834366869462,2.145973121539936,6.15932106131445
"San Angelo, TX",79.8580879580434,9.525931512014534,0.21423919377506598,2.0412710382888286,0.275940081582285,3.8477359202001846,4.236794296095705
"San Antonio-New Braunfels, TX",79.48612797905396,10.736248464360008,1.9687737136988726,1.271185698087482,0.1543088174213866,1.7026545322628979,4.680700795115395
"San Diego-Chula Vista-Carlsbad, CA",76.19007535280153,8.628891139041402,2.951871040045615,1.7017665881844053,0.6163888656773642,2.935343069066028,6.975663945183664
"San Francisco-Oakland-Berkeley, CA",57.555327154711236,9.530762686044497,17.606670990269365,2.0625186207791675,1.9065570848298434,4.692963104835566,6.645200358530329
"San Germán, PR",87.8295115289335,3.9954265387791397,0.34618560630121326,0.5049863431366322,0.03493616210379216,2.8234771009337485,4.46547671981198
"San Jose-Sunnyvale-Santa Clara, CA",74.88055512851815,10.631623475602098,4.334881720689409,1.3223087349745637,1.7323651139586969,2.1178040430895804,4.980461783167492
"San Juan-Bayamón-Caguas, PR",82.13220574416799,8.360764332697169,2.258971979525969,1.977512416904499,0.18399196913720753,2.7985455733954323,2.28800798417173
"San Luis Obispo-Paso Robles, CA",72.95463239231887,10.822431336546554,1.3403718154693596,0.8507382755718766,2.0312141381684645,4.60102517022416,7.399586871700711
"Santa Cruz-Watsonville, CA",69.04477095417579,9.19643999067115,3.007049299960127,3.0356377096169904,2.9739469308837583,4.9179587875505,7.824196327141686
"Santa Fe, NM",78.60123016043701,8.780305962980487,1.0423387385837384,0.6896353965045091,0.44159605431057963,2.0158573128593344,8.429036374324344
"Santa Maria-Santa Barbara, CA",67.95613855102616,14.185781293989091,2.995194900009066,0.9662688661013795,3.213261503371205,4.4247956520286875,6.258559233474418
"Santa Rosa-Petaluma, CA",74.57398312756872,11.302766405755534,1.813025260577316,1.254216104919924,0.9593891955551638,2.6746729263974234,7.421946979225918
"Savannah, GA",79.5493727433398,9.677751634553873,1.886107105294545,1.5337157231613303,0.7774296030446616,2.3664436661715116,4.209179524434276
"Scranton--Wilkes-Barre, PA",80.3834592261446,10.648219515954988,0.9731000462463388,0.8104670880221981,0.14798828426082936,2.8117774009557577,4.224988438415292
"Seattle-Tacoma-Bellevue, WA",67.53912863515431,9.991896252078924,9.997880558236027,1.1286900104476012,1.0896424127725042,4.038459140902982,6.214302990407656
"Sebastian-Vero Beach, FL",80.47657918960695,8.545078764089828,0.38904423641384583,1.3234451256578148,0.7555100126786738,0.8197717838720322,7.6905708876808445
"Sebring-Avon Park, FL",79.32511238002672,10.509051148098651,1.0600170088689103,1.3819705989551696,0.4373709148341635,2.1230713157575023,5.163406633458875
"Sheboygan, WI",84.1999317639031,7.548618219037871,0.3360627772091436,0.8836574547935858,0.7625383828045036,2.430910951893552,3.8382804503582397
"Sherman-Denison, TX",79.43178405792266,11.707984384905409,0.3269827499916586,1.1644589770111107,0.27192953188081814,1.6015481632244501,5.4953121350638945
"Shreveport-Bossier City, LA",86.05389477130679,7.898291013055654,1.1424428632401178,0.8425077614785105,0.17832398837678398,1.2418365616796367,2.642703040862503
"Sierra Vista-Douglas, AZ",78.88986859932471,10.026022064990645,0.6688315877760812,2.4495150433342654,0.4430202800060216,2.894685907223811,4.628056517344459
"Sioux City, IA-NE-SD",82.11636837508492,10.479253600987064,0.7097999528648469,0.47689684333106896,0.09981561837161909,2.240306101229673,3.8775595081308136
"Sioux Falls, SD",84.33864162629807,8.060460557157672,0.5341440200019888,0.5803133834330119,0.3707755032460614,2.0563124174278693,4.059352492435328
"South Bend-Mishawaka, IN-MI",81.31733888733127,8.666105926489633,1.0974486321944967,0.7676800042723061,0.5974553076727948,3.4932777933538937,4.060693448685599
"Spartanburg, SC",84.7964427019898,9.691042614066317,0.361783549658756,0.7127568338894614,0.12756113205099562,1.158860453887011,3.151552714457649
"Spokane-Spokane Valley, WA",77.56561599935094,9.505496734412397,2.553648939191108,1.0490446635024948,0.46083323191756925,2.7779806093059105,6.087379822319582
"Springfield, IL",83.26584195910124,7.950517546074224,1.3491542539762686,0.9856096945215855,0.5089623832365564,1.666245897500631,4.273668265589498
"Springfield, MA",78.95696824312326,7.731991343685195,2.260092763429177,1.0733107996255753,0.49090575271713777,4.437113799237305,5.049617298182355
"Springfield, MO",82.40953441286038,9.575752451014933,0.7079404897801955,0.8220941321269689,0.31192600213274707,1.9086676907610713,4.264084821323713
"Springfield, OH",82.06571518976801,9.888920345729177,0.7427515113161357,0.6594834046663447,0.4046829983179842,2.4264326277749095,3.8120139224274316
"State College, PA",68.35237403420722,9.13953641946774,5.734662880538862,1.1371590834048735,1.7314930991217063,8.97048141055273,4.934293072706861
"Staunton, VA",84.89588838389177,7.728217595039284,0.5038227107775781,0.7398795053377021,0.07398795053377022,1.906070535179509,4.152133319240391
"Stockton, CA",78.75024328131236,12.894074491913166,1.6675078427297647,0.8098381313356227,0.4050840021507717,1.3735910300943106,4.099661220463999
"Sumter, SC",83.95495384180892,9.992409934160591,0.27006513335569166,1.0131855329814838,0.2594743438123312,1.9575309339311244,2.5523802799498703
"Syracuse, NY",80.2964845681944,7.94566851505514,2.26195584174825,0.9102194156122774,0.30034947971085224,3.8360884475174495,4.449233732161631
"Tallahassee, FL",81.13629752288035,9.231578240730382,1.4522589451542884,1.253104790888138,0.5790015440041174,2.031260489158406,4.316498467184318
"Tampa-St. Petersburg-Clearwater, FL",78.87453283352008,8.763539641280932,1.2821153847508129,1.5850033485986237,0.6447196719429689,1.4166227111747418,7.433466408731849
"Terre Haute, IN",81.99121703303481,10.324920435200948,0.5933436952606518,0.8943330126070116,0.37500308390694004,3.018528112895665,2.8026546270939727
"Texarkana, TX-AR",87.20835455934794,7.580234335201223,0.42791645440652065,1.1580913567668536,0.08830022075055188,0.9696043470877908,2.5674987264391236
"The Villages, FL",75.01729822133582,5.616834221987057,0.1587366193170255,7.098376002279296,0.06512271561724123,1.0216126012454718,11.02201961821808
"Toledo, OH",84.65495878008889,7.475755423020371,1.2503097688711198,0.9139420773513522,0.3092732409258372,2.4827768507657484,2.912983858976689
"Topeka, KS",82.49853107344633,10.357514124293786,0.9084745762711864,0.792768361581921,0.12112994350282486,1.7265536723163843,3.5950282485875706
"Trenton-Princeton, NJ",70.69925461321698,10.9080992637033,7.588514680483592,1.0124079629124625,0.4090537223888737,4.326879374602309,5.055790382692483
"Tucson, AZ",76.84481304914905,9.98035665443761,2.285092983776721,1.6987312071502683,1.4880568911071477,2.263392625042666,5.439556589336534
"Tulsa, OK",82.83477147857585,9.621278744764775,0.4719322228704276,1.4760942819577352,0.19330065217202017,1.2490530880214548,4.153569531637745
"Tuscaloosa, AL",85.27383139033624,9.01900513550999,0.4976196723769539,0.4835626194849496,0.24084417288300783,1.0861416201222025,3.398995389286651
"Twin Falls, ID",81.57763851586591,9.84979608077191,0.31433402964289264,0.9231075300905202,0.24470307370934047,2.2918531781557743,4.7985675917636526
"Tyler, TX",83.31008230862746,9.015086593459154,0.3587300954620643,1.1469398329912113,0.4484126193275804,0.9117723259660802,4.808976224166451
"Urban Honolulu, HI",64.68420147429975,14.155437430254741,8.054252310842863,2.703616154101521,0.9351364107240707,5.4570289220333015,4.010327297743753
"Utica-Rome, NY",81.79619792032327,8.282823555108314,0.9095660449478521,0.8674420600188778,0.09516900298768263,3.64762506533118,4.401176351282832
"Valdosta, GA",84.29787026341052,9.037957795747035,0.3237720254462034,1.3097310577095163,0.17083448578819777,2.334737972438703,2.5250963994598377
"Vallejo, CA",76.51190771943669,13.246333182325232,3.191629279983633,1.0273422087126802,0.33708905093844227,1.1871185218742542,4.498580036729067
"Victoria, TX",79.58763348183304,12.440394904743782,0.9827844814076876,0.5977299693299604,0.31565515234278807,1.6387203653540485,4.4370816449886945
"Vineland-Bridgeton, NJ",80.56061760710381,11.681190152745105,1.5904045591597364,1.7295649580862134,0.22199396971604654,1.779265100559955,2.4369636526291374
"Virginia Beach-Norfolk-Newport News, VA-NC",81.32552024743711,8.307482881887868,1.5261424763255316,1.3955834929811763,0.38576827541695924,3.275451047767089,3.7840515781842643
"Visalia, CA",78.94724717806957,13.520502188435845,0.6864777700990555,1.363741073485372,0.38009675190048375,1.4466712739000231,3.655263764109652
"Waco, TX",82.7327668087181,9.941918618823074,0.3967353388640929,1.0313437728522077,0.21433794790327054,2.1080767582015785,3.574820754637685
"Walla Walla, WA",72.77990797546012,11.667944785276074,0.8550613496932514,0.8857361963190183,0.9739263803680981,7.200920245398773,5.636503067484663
"Warner Robins, GA",85.06910999807359,10.013725679059911,0.2588614910421884,1.1702947408977076,0.27571758813330766,1.0209978809477942,2.1912926218455016
"Washington-Arlington-Alexandria, DC-VA-MD-WV",65.81356191179296,9.273312325173636,13.378526594787091,1.4699559615317703,0.8655502993133267,3.340357905215177,5.858735002186038
"Waterloo-Cedar Falls, IA",81.05820349889866,8.78760970096756,0.45667892934162124,0.7634380081418011,0.3828722336904501,3.977488957826393,4.5737086711335095
"Watertown-Fort Drum, NY",78.08229724007852,8.391393048231263,0.4946302783017052,1.982370376072982,0.26367450633203743,5.546787790138189,5.238846760845298
"Wausau-Weston, WI",82.42810744173917,8.815580474621274,0.4255470472487613,0.8499087266778881,0.17543443730589603,2.3339892368601975,4.97143263554681
"Weirton-Steubenville, WV-OH",84.33934743950928,6.79534056624508,0.6933205458650522,0.609402785270435,0.011988251513516754,3.7103638434334356,3.8402365681632
"Wenatchee, WA",78.66447404889045,7.285526874965355,1.0402616359638588,3.2316476044418985,0.40280113079950486,3.6326010236322315,5.742687681306702
"Wheeling, WV-OH",87.2556372181391,5.919704014799261,0.63996800159992,0.519974001299935,0.06333016682499208,2.7948602569871506,2.806526340349649
"Wichita, KS",84.02476901393746,8.746150232291068,0.4711071670929687,1.1771154147309077,0.35235162081745575,1.6994440674427105,3.529062483687425
"Wichita Falls, TX",77.88261013390097,8.128982151332538,0.5220843101439687,1.666930345611184,0.09636266881445152,7.770858203051964,3.9321721871449324
"Williamsport, PA",81.82391258667788,9.690729526829548,1.0926665265812145,0.8366922004240768,0.40306405088922426,3.085063707043114,3.0678714015549486
