auto_commuters,annual_excess_fuel_consumed_commuters,ahd_ph,tti,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,node_density_km,intersection_density_km,edge_density_km,street_density_km,builing_area_sqkm,area_sqkm,ms_cara_per,ms_carp_per,ms_pt_per,ms_taxi_per,ms_bike_per,ms_walk_per,ms_wfh_per,unemp,med_hh_inc_dol,households
38,426,960,1.11,5315,14237,5.357290686735654,7669220.701999953,538.6823559738676,2.8421448730009407,4193,3997783.119000011,7527,531.1256966919107,1.103694774089626,0.0042513617643151,0.7569548888937244,0.5971612133831395,1092.2397186046708,569.3586973967753,7.778645124130766,7021.554491533537,80.45768722980145,100.10606021382898,0.7662636879028709,0.9681845245799788,0.4116078593802584,2.839835356856248,3.950399958580341,3.9,49913,34329
79,1307,3312,1.16,16341,43636,5.3406768251636985,17376604.663000003,398.21717533687786,2.7972584297166634,12939,8990505.50099997,22773,394.7879287313912,1.0411843205024556,0.004127695077504,1.5716070505109505,1.2444173322661518,1671.2070498936575,864.6681251471168,7.562240653788544,10397.637243156503,80.39688353199706,100.09647066657789,0.5380568688819338,0.991542918026237,0.3489378704135313,1.8645535060265035,6.212958646866884,4.1,74150,104671
121,1581,3703,1.06,17131,43524,5.081314575915008,16453309.239999885,378.02842661519816,2.7656879341544567,13376,8662869.99800004,23605,366.9930098707918,1.0527878802298478,0.0047447574666384,3.47316765471789,2.7118726606448247,3335.77149410067,1756.3247839635617,41.59181210213494,4932.38498773002,83.81136818807849,100.07933433972252,0.6645777074775516,0.9045473955169572,0.2111011541399282,1.80548622429648,4.669485358240463,2.9,62405,129648
172,3173,7697,1.13,38566,92562,4.80018669294197,25100065.053000204,271.17029723860986,2.5608048540164914,27809,13458374.257999966,49325,272.8509732995432,1.0652980260673564,0.0089812468322351,7.37473187929401,5.317738910731918,4799.726440873155,2573.5596557574604,41.19352117518597,5229.478255105318,82.6874349802625,100.09016260278464,0.9325789856208404,0.8923914437588177,0.1484943922703111,1.4008636046229923,4.921976315001924,5.5,50891,297916
74,1942,4259,1.16,8731,21628,4.954300767380598,5788576.553999923,267.6427110227447,2.5997022105142595,6419,3058944.0040000025,11337,269.8195293287468,1.0565192085809465,0.0063508864779042,5.1416361293055886,3.7801125087633225,3408.859735115937,1801.3946865753192,3.3772731725086524,1698.0976055921676,82.52998334591376,100.0933467524532,1.2556462144902532,0.7272683704156333,0.215664426152906,1.2388723146783605,4.697890083030805,8.1,47437,69799
245,5500,13331,1.15,53689,133955,4.9900352027417165,35497650.14900005,264.99682840506176,2.573041032613757,39798,18289621.23999985,69080,264.7600063694245,1.0866922036718476,0.0077156919513607,7.433369907083325,5.510127876512921,4914.734198620739,2532.2416162969485,37.09230470063409,7222.699888625113,82.90188112520939,100.0952018791998,0.3975970887806381,0.9095153743959028,0.1766563336349808,1.4130099928759845,4.68115216512313,4.8,54886,343270
129,2386,5530,1.07,31469,77164,4.904127871873908,19493610.65299986,252.6257147503999,2.59286917283676,23037,10355694.74800001,40805,253.78494664869527,1.0761575265358918,0.0065433157701262,4.005528900273618,2.932262521071637,2481.242519345153,1318.1236961938978,44.57920086258668,7856.390699827517,85.03585084700083,100.08373432753692,0.2582833143364084,1.338581350821734,0.166761183386768,2.557566297396392,2.2695242533647018,8.5,49068,156897
112,1568,3367,1.04,14569,34277,4.705470519596403,10447942.099999964,304.8091169005445,2.4911112636419794,10147,5483989.767999978,18096,303.0498324491588,1.1039051580096944,0.0075707338638373,5.521856964818115,3.845856450134492,3959.917760512129,2078.509650313814,8.965994288701829,2638.4240107675246,81.88477423012972,100.09923453554929,1.0949436437333824,0.9692818119823152,0.1310254465209296,1.5255652866852094,4.470956026021193,5.8,61138,107441
54,319,956,1.08,6862,18396,5.361702127659575,8266131.66900001,449.34396983039846,2.838239580297289,5458,4261316.529999993,9701,439.26569735078783,1.0462373954003164,0.0067003401711163,1.9019880125293087,1.51283161940906,2291.1809012572007,1181.1385831613202,1.4684433356945097,3607.804021264439,77.0031162520467,100.14401662001092,0.2271166745893413,1.0810049472701984,0.7095195337946091,1.9296114368210708,4.64796915438652,7.6,57848,43452
267,5017,11662,1.1,26930,70171,5.211362792424805,18787131.945000414,267.7335643642019,2.766208689194208,21559,9933869.20100006,37229,266.83148086169547,1.089729371313603,0.008246259636305,6.23831442709987,4.994126280499298,4352.025111634791,2301.173395971843,24.9837767500686,4316.871218131191,80.03278539228631,100.08630334193832,1.3443411922534003,1.0935469521144126,0.38564868490646,3.3370345332459994,5.176309051360279,4.0,64916,230247
42,745,1703,1.07,6267,15186,4.8463379607467685,5555084.104999987,365.8029833399175,2.5254507738950056,4384,2898894.484000005,7882,367.78666379091663,1.1029443450910985,0.0102765795483379,2.7909777197517416,1.952392903046376,2473.92946679464,1291.0084437139355,3.990995424052873,2245.449670073845,76.07239449021951,100.10981822756148,0.9403107113654948,1.1525882130951632,0.9717592301402604,5.514497767155167,4.366626831876219,3.8,56500,47717
449,12053,28583,1.17,39460,100168,5.076938672072985,24164236.155999776,241.2370832601208,2.675798276735935,31262,12837578.618000112,52798,243.14516871851416,1.088179100814639,0.0227849539755293,9.726955447281428,7.706134850301876,5956.524290597994,3164.4844213953315,100.61024139606496,4056.767835924304,81.10913086702267,100.07638814469448,2.757082303597248,0.8371981066595005,0.1889383675131523,2.4250387851229998,5.043797100636884,5.6,77769,473062
47,1018,2378,1.1,15780,39159,4.963117870722433,13789039.692999853,352.1295153859867,2.6287072243346006,11956,7236546.661000047,20686,349.8282249347407,1.0833623465252462,0.0175481001643623,2.991202195971048,2.2663379882781904,2613.802649558498,1371.7347442097778,3.2692628301354945,5275.470852908112,83.30211100237662,100.07230532643646,0.2348664895847896,5.915000699007409,0.1845379561023346,1.5140500489305186,1.6189011603522998,9.0,46800,61584
132,1839,4441,1.05,26594,61102,4.595171843272919,17429618.404000074,285.2544663677142,2.356057757388885,17107,8953519.328000054,31270,286.3293677006733,1.1060967218136248,0.008538535337384,6.155251423964763,3.959460258320117,4034.131138617128,2072.3156574102563,5.156065266712917,4320.538377434807,84.892440376228,100.08357478115909,0.2171492547412971,2.213322998751238,0.0485971419959276,0.8704424800536413,3.4005696323226355,6.5,48114,144508
43,800,2065,1.17,16601,40118,4.833202819107282,9762903.340999968,243.3546871977658,2.5817119450635504,12324,5174980.220999996,21459,241.15663455892616,1.1033645620219807,0.0277272939093154,4.032417342622811,2.993525168994851,2371.429476935032,1257.01343237699,2.6063743671211705,4116.885379032267,77.58007117437722,100.10520128669594,0.4573968986780374,1.6521859938230046,0.2725145073899522,1.868060231049555,7.649642525087365,5.3,64959,81746
30,298,719,1.08,6547,16094,4.91645028257217,6514577.601000063,404.78299993786896,2.5425385672827248,4735,3327195.3470000005,8301,400.81861787736426,1.0955647148290877,0.011083002047946,2.5144599345176246,1.818537924231091,2502.007693297786,1277.852358995718,2.2661757257807875,2603.7400358323785,81.16964156145697,100.10448410970832,0.5398345668262952,2.144826585401248,0.3685967203598897,2.928457408213612,2.400232186910463,10.4,50160,29180
50,719,1600,1.08,15373,40107,5.217849476354648,8632104.719999976,215.2268860797361,2.7133285630651143,12095,4477026.338999995,20856,214.6637101553508,1.0841557908019928,0.017644802454929,7.676923840285411,6.039965774295977,4310.675243401292,2235.724337179131,1.4475959415524722,2002.494790859937,82.34917127071823,100.08163535911602,0.3027624309392265,2.413259668508287,0.287292817679558,0.6364640883977901,5.847513812154697,8.0,44237,63681
32,637,1635,1.07,11248,27899,4.960704125177809,7466417.120000029,267.6231090720108,2.5250711237553345,8139,3785520.900999999,14158,267.3768117671987,1.1403922408892633,0.0216132222065263,5.916547156195109,4.281185748957324,3927.401224955783,1991.2173650007728,0.9523268402824572,1901.1088229428583,81.6475314305552,100.1036526396707,0.528182111240608,1.8077218736826444,0.0123986411089344,1.934188012993776,3.704713963349617,5.5,44777,40209
2616,105899,263239,1.34,265501,643472,4.8472284473504805,119580516.35100396,185.8363943590459,2.781831330202146,209233,67595272.99500076,369740,182.81839399307827,1.073320760584056,0.0086276843187104,10.261375613632294,8.08666786101418,4621.679746403027,2612.4966983465915,270.61431125148965,25873.82140531728,80.76811856915958,100.09789767626545,2.0128592145372752,1.3734746021880888,0.2422201012163722,1.2701063955725236,4.543453490781023,5.6,67516,2352275
117,1634,3952,1.06,26984,63427,4.701082122739401,21211677.771999624,334.42662859664847,2.4269937740883485,17983,10992125.009000016,32631,336.8614203977817,1.1286868344022047,0.0094082314363641,4.110107417335434,2.739106940629377,3230.887716603351,1674.281593973069,8.091922799164772,6565.2785341298,84.65960557754715,100.08486145287256,0.5855711279911557,1.017082129738597,0.1340893691380478,2.2331585892086587,2.884347919118434,5.7,45441,140894
174,3782,10482,1.12,34534,82322,4.7675913592401695,16476166.227000069,200.1429293141574,2.5170556552962298,24501,8719353.397999989,43508,200.4080490484506,1.0753252551035644,0.0113082651466396,9.403926347689064,6.671848017742798,4486.611851826915,2374.360258130083,18.617405630188696,3672.295881867092,88.03326873684505,100.06176227874155,0.1845172416990421,0.9995456610631532,0.0871588980889948,0.8224461979248764,3.696835390221513,5.2,64483,180332
57,631,1397,1.06,11454,29377,5.129561725161516,13875151.59200001,472.31342860060624,2.63899074559106,8564,7075947.988999999,15059,469.8816647187728,1.0850481052515657,0.0077030347300617,0.8447011933616015,0.6315715924523098,1023.2545056605144,521.8318238582962,8.092555569480455,13559.8245746727,78.39783837815887,100.10473869990317,2.9488020491675258,0.9902227220191796,0.2905069815387499,1.80864023990254,5.090119638896698,3.7,61007,49526
812,21655,47617,1.18,96972,245920,5.071979540485914,56956783.54099935,231.6069597470696,2.7234150063935982,75468,30256169.57799971,132195,228.8752946631848,1.0639664200837826,0.0089564658269979,8.6312255592665,6.717210437102713,5069.575195651148,2693.0229776340866,132.28008663040816,11235.020952023511,83.1715197407248,100.08310510047914,0.8684518510368007,0.9253683568234788,0.2649768432845525,1.5275429874663653,4.931630172750098,4.8,61552,776607
71,878,2023,1.07,8253,21718,5.263055858475706,8442990.503999937,388.75543346532544,2.802859566218345,6621,4415716.697000008,11501,383.9419786975053,1.0479432480786126,0.0128684462220676,2.6681504111756005,2.140533608674864,2729.573316951305,1427.577404669276,5.391074826549217,3093.153956175839,70.10754300649114,100.09337175175132,5.054735534180253,1.1771888857944686,1.9023543777715888,7.892199918592943,4.528803102037319,3.4,62544,67966
33,647,1637,1.17,3572,9411,5.2693169092945125,4064930.026,431.93390989267874,2.730963045912654,2845,2053190.5660000031,4829,425.1792433215993,1.0590545389774202,0.0147028370262994,2.80562959172771,2.234606995650989,3192.801783104168,1612.679789872837,8.753710939573152,1273.154521370855,60.23706238162156,100.0948453188326,6.69232805849168,0.8655628194945112,1.5009877599234231,13.961019123846766,7.258507973361031,3.8,60240,39618
53,627,1575,1.07,30869,81133,5.256600472966406,13724225.753000043,169.15713400219448,2.88175839839321,25461,7577320.494999975,44456,170.4453953347124,1.0521051438753888,0.0064333273348929,19.37008264015369,15.97660028186702,8611.85613423617,4754.715869612873,37.08453069817727,1593.6431750688223,84.68548173051403,100.0842549175735,0.3833790439116458,0.7033530920994426,0.2447727741897431,2.2884779851956707,3.269043616738919,5.8,53658,61805
199,4989,12836,1.13,44622,107594,4.822464255300076,38085865.674999565,353.9775979608488,2.5496167809600645,32112,19895085.869000062,56824,350.1176592460944,1.085755687247434,0.0058601999155286,3.1326328066481848,2.25438359300539,2673.771509190526,1396.7101134936202,6.110880417475596,14244.248449834786,85.45515275505673,100.09937334178493,0.2945407479664922,0.6999138392399634,0.0656643677811896,0.9375201642747882,2.6098739471876296,7.3,52504,217785
43,1178,2316,1.08,11453,29163,5.092639483104863,12540629.40999989,430.0184963823986,2.679123373788527,8848,6561359.426000038,15259,429.9993070319181,1.075306793568067,0.0052428075234287,2.580274045502541,1.9933873006728795,2825.308703474074,1478.2245202236404,2.369379966840448,4438.675814285215,84.5394866150399,100.08239317583238,0.3315119829133744,2.4489956366209364,0.1572388851763041,1.145223213700748,3.1382260833104025,5.4,46875,68815
601,14458,40733,1.21,70409,169264,4.8080217017710805,33492727.670999814,197.8727175949984,2.6681390163189365,52851,18583427.82800023,94054,197.58253586237936,1.0779967075043893,0.0074531652029685,7.355381081281469,5.521158453135351,3498.867694070139,1941.3454738944235,92.09213255328184,9572.44760290968,80.94493011393192,100.08210564290148,1.2134279689693557,1.6733224826753026,0.4840847693675856,1.5125202051557405,5.961150169751274,5.5,61723,563946
63,1081,2557,1.11,10524,24673,4.688901558342836,6220809.909000007,252.13026016293145,2.446503230710756,7039,3273983.650000006,12865,254.487652545667,1.0765484334712607,0.0087835211815001,4.486841080101803,3.0010332917936706,2652.2031025470915,1395.8422972635567,3.861514058768728,2345.5254625958846,71.61413196823733,100.135726953928,0.3476560925470595,1.5075174331895682,0.2418477165544762,8.230883953404007,4.485267443266556,8.7,50278,64386
42,595,1528,1.07,7751,21099,5.444200748290543,6813876.590999996,322.9478454429118,2.926203070571539,6491,3587880.9430000177,11280,318.0745516843987,1.039044603190525,0.0049645390070921,4.121256117402335,3.451306084125733,3622.981626097704,1907.6991723455144,5.628347009663466,1880.737275043592,83.00167000242214,100.100276633989,0.5723901431612763,1.005825886312354,0.3250768073633084,1.917315757938885,3.150058003900922,5.1,57875,64739
32,575,1537,1.09,11295,27633,4.892961487383798,14150557.218999976,512.0890681069727,2.5440460380699426,8134,7336258.735000009,14279,513.7795878562931,1.0972238476503615,0.0091042790111352,1.9232419148665325,1.3850066166909585,2409.468327782023,1249.1722264238815,1.5834524911246184,5872.8961305857565,84.1110064528827,100.09784763324008,0.3233470638680744,1.4677144986011723,0.147614963939773,1.223095415500977,2.9424582811994773,3.4,59186,56683
72,1256,2686,1.06,13294,31783,4.781555588987513,8619676.175999943,271.2039825063695,2.4957123514367385,9273,4502104.3130000215,16551,272.014036191168,1.105992528433667,0.0081566068515497,5.939238407831017,4.142813130421019,3850.933639804788,2011.3638372071164,2.69584542244184,2238.334124198747,85.88342955272107,100.06040920542743,0.4349643555183984,1.8212014054432684,0.0429315467784393,1.3399161705060274,4.436636426287664,4.7,44439,85301
41,373,830,1.06,9677,25306,5.230133305776584,6549145.197000039,258.7981189046091,2.687919809858428,7348,3401330.982000008,12962,262.40788319703813,1.0819570042621436,0.0043203209381268,5.385661260164829,4.089473900970463,3644.877294066102,1892.985067971049,1.5075098513303429,1796.8081415695708,82.23390323101486,100.09280421951526,1.1768716025905528,1.0907590463034391,0.1489029619131339,2.5869647117920382,3.482176494860157,5.8,46659,56674
42,853,1995,1.09,10764,27242,5.061687105165366,11360383.23600006,417.01722472652745,2.587421033073207,7891,5804953.953999999,13878,418.2846198299466,1.0657620951536124,0.0036028246144977,2.813465150599534,2.062528196152074,2969.346184684256,1517.2831336319182,3.0531167708858047,3825.8870907664345,83.46435069170299,100.10772029796436,0.44111084411795,0.3982012289313789,0.0686553842985136,1.7575778380419484,3.0980742164704265,6.1,46068,50901
50,841,1825,1.08,14240,38537,5.4125,12321944.704000035,319.7432260944037,2.786306179775281,11079,6368807.756000008,19764,322.2428534709577,1.0486397350956322,0.0081967213114754,4.335640701091278,3.3732137168111143,3751.652034779401,1939.1054862597923,3.844943157566821,3284.405000722454,82.43238283973724,100.10478672000195,0.3021517609208901,1.08505510905599,0.2165217072186135,1.4422547616426291,4.042961821228914,4.8,49098,67961
36,950,2074,1.15,3984,9440,4.738955823293173,2514716.3449999937,266.3894433262705,2.535140562248996,2805,1331070.4990000003,5055,263.3176061325421,1.1492802240025406,0.0065281899109792,0.6310407611246496,0.4442945117858037,398.3153906529601,210.83326827297373,4.627941368112381,6313.379809094518,74.20601943852296,100.13164962483891,2.3894689935084488,1.4825787958714216,0.4094856138068914,2.4292131854367645,5.918271488961954,4.0,80948,54479
124,1625,3807,1.05,9692,25454,5.25257944696657,6784234.5179999415,266.52921026164614,2.7696037969459346,7842,3544436.1920000026,13398,264.54964860426946,1.058547745147224,0.0145544111061352,6.453229219335992,5.221442791790429,4517.150270572126,2359.9937268145286,9.957839241187866,1501.8837345742484,82.51084702443355,100.07620847713132,1.6995584668008354,0.7116566295023761,0.480559530459669,2.9759490668115487,4.000581568858518,5.5,56511,103445
49,553,1158,1.05,5279,15028,5.693502557302519,5809331.440999999,386.56717068139466,2.926501231293805,4371,2955428.183999996,7663,385.67508599765057,1.0337903779917432,0.0092653007960328,2.99171018140624,2.477129229575047,3292.25914362627,1674.897629946532,2.308587589316784,1764.5425792944388,81.87647317326515,100.08423554792058,1.5840357956134392,2.115376932603572,0.2776557069234149,2.239223363029843,3.483680236506732,5.2,58902,39796
834,20971,51326,1.16,119377,305629,5.120400077066772,76547943.68399881,250.4603414073887,2.773189140286655,94372,41028021.026001126,165649,247.6804630634723,1.055128779568106,0.0073649705099336,6.267811020991377,4.954939910309341,4019.09953388672,2154.149311477385,112.44610408267468,19046.04328372335,83.6584490465603,100.07833447531684,0.8845011862645019,0.8299656472715916,0.1478519057141125,1.2461137602021075,5.399670922303171,3.9,66632,830500
135,1809,4270,1.08,2282,6871,6.021910604732691,4582286.304000003,666.9023874254116,3.0784399649430325,1981,2319409.6060000057,3473,667.8403702850578,1.0202518787293144,0.0020155485171321,0.677690401722787,0.5883017904526034,1360.8113261027988,688.8000121164921,0.6514300663650183,3367.319345528321,80.69650085953529,100.11932092750592,0.6543559030666001,0.9237033692199222,0.2590488865651068,1.226323169427478,4.307975061593428,5.4,67310,98844
129,1599,3639,1.1,21883,57563,5.260978842023489,17829709.769999955,309.7425389573156,2.774893753141708,17589,9354358.696999924,30333,308.3888404378045,1.0809941190639392,0.0030989351531335,2.9575949262564545,2.3772397366871445,2409.7728443255955,1264.2875209354256,10.948905940569292,7398.917209970394,79.61359910524138,100.11373444258888,0.420822544648557,0.9728967810139576,0.2175611699275307,3.0923307134065685,4.309345426874423,7.6,54798,152818
62,884,2159,1.05,21893,51603,4.714109532727356,17509225.04099996,339.30633957327984,2.488695016671996,15240,9192944.35600008,27191,338.08776271560737,1.1193628023610642,0.008421904306572,4.129593673422753,2.8746634806998927,3302.698805821435,1734.0302769225475,4.545265607954248,5301.490105648653,85.82862786011802,100.07745912410503,0.2174207370005495,1.2933746406186537,0.1099049879343437,1.2997459442670214,3.5050134195583094,6.0,44869,128074
64,797,2122,1.04,12384,29345,4.739179586563307,8734631.541000009,297.6531450332257,2.4179586563307494,8432,4468101.669000016,14924,299.39035573572875,1.1049144107122495,0.0121281157866523,4.117509827425351,2.803524133143618,2904.1449619676173,1485.582407303228,6.109880224018515,3007.6430947448703,76.75750879777395,100.07395975822196,2.5662609752960845,1.165631978300773,0.2724094793822267,3.88738849333006,7.954824453719617,5.1,64304,69320
315,7705,17570,1.14,52578,125082,4.757959602875728,34712453.47200026,277.51757624598474,2.5,36953,18190168.60899985,65702,276.8586741499475,1.1216026699762796,0.0090560409119965,6.065663126141942,4.263084360385013,4004.603618300997,2098.509547527769,15.510000123792569,8668.13716927306,84.16842952022381,100.07902929773516,0.5053089257666822,0.7196515532203579,0.1542655964809115,1.3776986933245765,5.171715937468975,4.9,54636,341209
38,379,844,1.06,3523,9953,5.650298041441953,3173852.191000018,318.8839737767525,2.959409594095941,2977,1644122.1380000073,5175,317.7047609661849,1.025568463106408,0.0038647342995169,4.6322351596132805,3.914324175466573,4173.156318639207,2161.782677928524,7.510738387178765,760.5399723044535,83.52941176470588,100.09546454095656,0.4480483782297965,0.9840571742715776,0.2638812534359538,1.2754260582737769,3.9527212754260574,5.1,52373,34701
60,866,1865,1.07,7857,19955,5.079546900852743,6881467.405000024,344.84928113254944,2.7003945526282296,5907,3575658.217999978,10564,338.47578739113766,1.089470338911965,0.0036917834153729,2.8928679366099,2.1748976583371107,2533.686701381024,1316.521192710682,3.5490431225301173,2715.9898661697903,80.86020305701216,100.0754072297222,0.7363605935512664,1.0710699542563873,1.196585964520808,4.383298002900815,4.21175945553944,3.3,58501,55771
94,1391,2862,1.12,12418,32872,5.294250281848929,13102930.145999968,398.60459193234266,2.7757287808020616,9764,6838874.309999984,17130,399.2337600700516,1.0395146454395023,0.0070052539404553,2.907070782399657,2.285765752886959,3067.413866263504,1600.989828563744,8.148236422470957,4271.653815649268,76.84217189986977,100.09526479525394,2.609065258283896,0.8139198379395166,1.137679062364347,6.041093908262191,3.029590507885979,4.0,53321,85317
32,215,498,1.07,13111,35081,5.35138433376554,10585300.34499994,301.73884282089847,2.741438486766837,10162,5741779.951000022,17977,319.39589202870457,1.0742165724066668,0.0018913055571007,0.3755276351877851,0.2910618433970156,303.1860884989911,164.45710066109945,3.493419647498309,34913.54236404934,79.066013503081,100.12186460424182,0.9881672585376808,2.057746024170796,0.157208427494631,1.0541386522184637,4.490265710315399,8.0,45587,86889
168,2907,6359,1.1,32937,83456,5.06761392962322,16963218.44100002,203.2594234207249,2.760633937517078,26143,9222221.994000029,45493,202.71738496032413,1.1035374634675306,0.0078913239399468,6.329967384028228,5.024268674155205,3260.0607055796304,1772.3643449703354,17.384145539031834,5203.344346308423,83.39220101088786,100.0936903097756,0.525007202842722,1.356979999217469,0.3564073287590836,0.9614461174010008,4.038927363332729,5.9,50584,235283
232,3483,7871,1.08,17521,46988,5.363620797899663,13632833.516000085,290.13436443347416,2.7933337138291194,14340,7043562.145000035,24443,288.16275191261445,1.0685731709218904,0.0077322750889825,6.8788342181695885,5.629957347671474,5352.320168966989,2765.338525245718,18.661546043020167,2547.088568251936,77.86176984593277,100.10096511875938,1.1889035667107,1.1009613765385209,0.7364690649312741,3.943552340572036,5.071831929376808,3.7,66056,201620
180,2139,5135,1.06,17096,46923,5.489354234908751,16149187.395999923,344.1635742812677,2.895589611605054,14379,8428348.505000014,24625,342.2679595939092,1.0388577389012317,0.016,3.1396030896770526,2.64063832630243,2965.7252365614813,1547.8280888613133,24.673607641321748,5445.274294770342,79.6868773564663,100.08987524139413,2.259142322901021,0.7958342273855868,0.9437360144683198,3.307865616282991,4.01902032308494,5.6,57925,214641
138,3755,7487,1.17,13776,37705,5.474012775842044,18674179.79200011,495.2706482429416,2.901132404181185,11307,9625120.31099998,19948,482.5105429616994,1.1062473439714455,0.0030579506717465,1.5774726979086755,1.2947505658575342,2138.3571993117075,1102.1606057410515,6.434803240082102,8732.95621424285,81.63127520254523,100.11334208871295,1.1782767933113831,1.4030187562428322,0.0897118123635825,1.5491472753505235,2.814361288890533,4.9,46475,74789
77,1328,2978,1.08,13258,33823,5.102277869965304,12403514.012000073,366.71832811992056,2.71405943581234,10206,6558393.622000006,17952,365.3294129901964,1.067636204834418,0.0054590017825311,1.3418897438533235,1.032985874624153,1255.4041514892056,663.7985471047563,5.102238596326797,9880.096379549628,80.4352757048563,100.10866014925034,0.4434413772767482,0.8607979676548642,0.762129425907864,2.2489622791299024,4.383378320139724,7.7,40973,77842
1060,24594,60761,1.25,78221,184805,4.725201672185219,26382923.30800017,142.76087393739436,2.669909615065008,58830,15408446.662999893,104877,146.91921644402387,1.0651803557454282,0.0030988681979843,3.7524308954975374,2.82220260009614,1265.6460098244963,739.1765805840726,51.21276692294843,20845.42052296172,78.77378501956225,100.09831206888424,3.370657417155068,2.1535164904231414,0.2626958188646041,1.4540090819100293,4.154129283660418,6.4,59340,783524
55,744,1655,1.08,5389,13665,5.071441825941733,4433291.493,324.4267466520307,2.74410836889961,4176,2338430.4240000006,7360,317.7215250000001,1.04981166015698,0.005570652173913,4.382077328218913,3.3957236820638674,3604.940831482849,1901.499896943356,6.189370426293918,1229.7820408820464,77.7358208955224,100.08725373134328,2.0582089552238805,0.9164179104477612,0.8761194029850747,5.31044776119403,4.377611940298507,4.2,59435,46936
59,476,1078,1.05,10116,28316,5.598260181890075,11880239.263999963,419.5592337900821,2.915678133649664,8349,6178605.259999995,14705,420.1703679020738,1.0468023880272903,0.0066643998639918,2.260597731218609,1.8657305711688577,2654.8479563594856,1380.7177770711105,2.010057810771668,4474.922654437426,72.56907660513016,100.11152984491412,1.1878918393219986,1.1427380559559577,0.1406714020249735,2.172591653496813,11.634045952657996,7.5,52076,45037
48,332,762,1.08,5405,14691,5.4360777058279375,4089272.24200001,278.35220488734666,2.839222941720629,4461,2121623.3259999976,7635,277.8812476751798,1.0690150421471196,0.007727570399476,5.759934777309853,4.753944318516052,4357.805994557575,2260.945787193189,2.99314214551833,938.378681177424,81.8289892115196,100.09321782031088,0.8812078342794306,0.6553333135197789,0.156031741314233,3.4787648230154247,3.677891045264065,4.4,60281,53579
31,353,770,1.08,4204,10819,5.147002854424358,5102458.653000002,471.6201731213607,2.672930542340628,3134,2609800.922000006,5595,466.4523542448625,1.1599275988464273,0.0023235031277926,1.0837586943892823,0.8079209677012397,1315.374388189957,672.7864985353644,1.0740700252823872,3879.092294036017,81.37544897527995,100.07944221424044,0.3063596027889288,1.2606521586027186,0.478906965279245,2.961476160292978,5.672934713712233,4.8,56430,25485
36,659,1534,1.08,6319,15316,4.847602468745055,4391505.032999994,286.726627905458,2.5043519544231683,4444,2241115.7959999978,7869,284.8031256830598,1.060924953578394,0.0102935569958063,4.91041037125457,3.4533729529759944,3412.579816341164,1741.5411058491582,2.208715210906314,1286.857822920724,79.32294020183762,100.11362780539238,0.1506250941406838,0.8604458502786565,0.3144298840186775,3.567931917457448,4.420846513029071,3.9,53509,45630
175,5165,10993,1.18,22248,53895,4.844929881337649,13200518.035999902,244.9302910474052,2.63183207479324,16504,7164694.08200003,29306,244.47874435269333,1.085094341534045,0.0136149593939807,5.789224436791331,4.294559515677999,3434.949729967428,1864.348348689716,34.16913967689948,3843.001811885345,79.93360092737896,100.0929113864158,1.3141811701062227,1.3189126954711416,0.4325402771096689,3.139367079623686,4.570259208731241,5.0,58685,202126
45,448,1016,1.06,5387,15034,5.581585297939484,4440876.463000011,295.38888273247375,2.894560980137368,4472,2327932.4549999977,7729,301.1945212834775,1.0372522087736016,0.0128089015396558,5.10457904876151,4.237549193625668,4208.057351247071,2205.887365272867,3.469816985311318,1055.3269816258428,85.9292875989446,100.07586279683376,0.6860158311345647,1.4142480211081794,0.0506596306068601,1.5282321899736149,2.8052770448548814,5.4,53131,40650
160,2393,5316,1.09,16278,43411,5.3337019289839045,13222088.092999857,304.57921017714074,2.989249293525003,13784,7082717.609000023,24257,291.9865444613935,1.023291205837848,0.0021437110937049,4.418367300690759,3.741416320968266,3588.8955447206786,1922.4749897796005,9.276848938881471,3684.16632031817,81.32489399619001,100.0890878923817,1.144114903102183,0.610045641693156,1.0664625732529622,3.293799545259018,3.6518941023334808,3.2,61031,130924
246,10582,20266,1.14,51686,127721,4.94218937429865,38173579.04799906,298.8825568857045,2.5808536160662463,37792,19732795.00799997,66632,296.145920998919,1.0961481861502227,0.0079991595629727,4.754734599316246,3.4765880504848425,3511.6905366879787,1815.2730558710748,11.762849337210872,10870.427974556707,83.86511342020094,100.09499797541956,0.5080386039425426,1.131143290773448,0.1526446264139291,1.3353491745829218,3.507913342130791,4.2,54746,284127
62,492,864,1.07,7233,18868,5.217198949260335,7199934.203999982,381.5949864320533,2.649246509055717,5372,3607269.7129999935,9566,377.0927987664639,1.106375930780123,0.0058540664854693,1.5183325955702482,1.1276763035259745,1511.3915094558693,757.2286998840349,9.832919861435895,4763.778384987819,74.30714795523227,100.11510835067044,2.0683057204901973,0.9658167681584182,1.4502437320617758,3.558032527979833,6.13961822903221,2.5,58809,42790
61,1643,3569,1.13,19291,49953,5.178891711160645,19136209.732000142,383.0842938762465,2.696542429112021,15115,9881385.29899998,25923,381.1821663773475,1.0712264852913047,0.004281911815762,2.7362805161901447,2.143946918366805,2714.3247028873684,1401.5987800850849,16.56134822649945,7050.081263912148,84.51520261808952,100.09181680052096,0.0868243976557412,0.9650865739426626,0.0409076488954934,1.6095907565410497,3.600707952780885,5.4,51580,100968
