msa,Date,Country,Specie,count,min,max,median,variance
El Paso,2019-11-11,US,wd,95,46.3,271.6,107.4,45149.1
El Paso,2019-11-19,US,wd,94,41.2,268.9,188.9,20777.6
El Paso,2019-10-15,US,wd,89,23.7,339.6,230.5,53549.0
El Paso,2019-11-27,US,wd,95,41.8,293.3,103.7,23339.5
El Paso,2019-11-30,US,wd,96,72.9,332.5,269.8,29524.2
El Paso,2019-12-20,US,wd,95,33.2,314.6,213.4,41103.9
El Paso,2019-12-21,US,wd,94,32.5,327.3,203.5,39886.9
El Paso,2019-12-28,US,wd,49,152.4,279.2,242.4,6227.48
El Paso,2019-11-10,US,wd,90,72.5,330.2,228.4,30353.9
El Paso,2019-11-17,US,wd,93,59.4,286.4,166.2,31025.7
El Paso,2019-11-20,US,wd,95,93.3,263.4,203.2,21426.8
El Paso,2019-11-25,US,wd,96,29.2,281.6,202.8,15420.8
El Paso,2019-12-06,US,wd,84,36.0,311.6,140.4,51824.0
El Paso,2019-12-09,US,wd,89,56.1,308.3,227.7,37194.9
El Paso,2019-12-10,US,wd,92,31.1,307.2,193.2,33207.2
El Paso,2019-10-16,US,wd,91,30.8,239.6,85.8,14057.3
El Paso,2019-11-13,US,wd,95,57.2,346.7,218.9,28455.2
El Paso,2019-11-28,US,wd,90,27.9,325.2,136.4,89428.7
El Paso,2019-12-15,US,wd,68,149.6,260.4,222.3,6942.73
El Paso,2019-10-06,US,wd,96,29.3,307.7,192.9,66100.1
El Paso,2019-10-11,US,wd,73,34.6,333.2,85.0,58368.2
El Paso,2019-11-15,US,wd,92,18.3,274.1,118.1,27149.1
El Paso,2019-12-04,US,wd,96,29.5,313.0,185.1,24815.9
El Paso,2019-12-25,US,wd,93,31.5,332.3,236.2,35452.3
El Paso,2019-12-26,US,wd,93,43.3,309.1,123.2,49910.9
Dallas,2019-11-07,US,dew,44,3.0,18.0,7.6,260.49
Dallas,2019-11-16,US,dew,39,-1.0,3.0,1.0,17.8
Dallas,2019-12-05,US,dew,19,2.0,16.0,11.3,321.0
Dallas,2019-12-23,US,dew,41,0.0,7.0,3.0,40.73
Dallas,2019-10-28,US,dew,46,9.0,16.6,12.6,34.46
Dallas,2019-10-30,US,dew,29,-3.0,6.0,3.0,73.96
Dallas,2019-10-31,US,dew,25,-5.0,-1.0,-3.0,11.23
Dallas,2019-11-01,US,dew,44,-6.0,1.0,-2.5,37.98
Dallas,2019-12-26,US,dew,32,9.0,15.0,12.0,25.72
Dallas,2019-10-15,US,dew,35,9.5,25.0,23.0,84.71
Dallas,2019-11-10,US,dew,43,7.0,13.0,9.0,20.79
Dallas,2019-11-18,US,dew,45,1.0,5.0,3.0,8.62
Dallas,2019-11-28,US,dew,31,-1.0,9.0,6.0,79.1
Dallas,2019-11-14,US,dew,24,-1.3,1.0,0.0,4.46
Dallas,2019-11-24,US,dew,46,-1.0,6.0,3.5,23.83
Dallas,2019-09-30,US,dew,37,20.0,24.0,22.0,9.73
Dallas,2019-10-11,US,dew,47,-4.0,15.0,2.3,199.99
Dallas,2019-10-23,US,dew,48,2.0,13.0,9.6,125.92
Dallas,2019-11-04,US,dew,38,6.0,17.3,12.0,95.39
Dallas,2019-12-21,US,dew,31,3.0,7.0,5.0,10.69
Dallas,2019-10-01,US,dew,38,17.0,24.0,20.3,44.1
Dallas,2019-10-16,US,dew,24,2.0,17.3,5.0,105.98
Dallas,2019-11-21,US,dew,37,11.0,21.0,19.0,70.53
Dallas,2019-12-17,US,dew,29,-6.3,-1.0,-4.0,29.64
Dallas,2019-12-20,US,dew,44,-4.0,8.0,1.0,124.21
Dallas,2019-10-20,US,dew,39,10.6,22.6,17.0,140.18
Dallas,2019-10-21,US,dew,47,0.0,20.6,5.0,236.57
Dallas,2019-11-19,US,dew,43,3.0,11.0,6.0,56.0
Dallas,2019-11-26,US,dew,39,-7.0,19.6,15.0,609.61
Dallas,2019-10-18,US,dew,44,2.3,11.6,8.0,60.23
Dallas,2019-11-23,US,dew,20,2.6,4.0,3.6,2.99
Dallas,2019-12-12,US,dew,43,-1.0,8.0,2.6,83.15
Dallas,2019-12-28,US,dew,2,15.0,15.0,15.0,0.0
Dallas,2019-11-29,US,dew,42,7.0,21.0,11.6,194.43
Dallas,2019-12-13,US,dew,37,5.0,8.6,6.6,10.11
Dallas,2019-11-20,US,dew,48,9.0,19.0,16.0,54.54
Dallas,2019-12-10,US,dew,46,-4.0,3.3,0.0,39.11
Dallas,2019-12-19,US,dew,44,-8.0,-3.6,-5.0,13.51
Dallas,2019-10-03,US,dew,45,17.0,22.3,19.6,18.22
Dallas,2019-10-08,US,dew,47,6.6,13.0,9.0,40.44
Dallas,2019-10-26,US,dew,40,7.0,10.3,8.0,5.47
Dallas,2019-11-15,US,dew,21,-1.3,2.0,-0.5,6.57
Dallas,2019-11-17,US,dew,39,2.0,8.5,5.0,21.89
Dallas,2019-11-27,US,dew,43,-5.3,0.0,-2.3,13.73
Dallas,2019-12-01,US,dew,23,-5.0,-0.6,-2.0,15.44
Dallas,2019-12-04,US,dew,24,1.0,4.0,2.0,5.49
Dallas,2019-10-14,US,dew,43,11.0,22.3,18.0,116.83
Dallas,2019-10-17,US,dew,39,5.0,9.0,7.0,8.33
Dallas,2019-11-03,US,dew,38,0.0,8.0,3.0,31.72
Dallas,2019-11-13,US,dew,24,-9.0,0.0,-6.0,94.91
Dallas,2019-12-07,US,dew,36,2.0,8.0,5.0,35.38
Dallas,2019-12-18,US,dew,42,-9.0,-2.0,-6.0,34.28
Dallas,2019-10-04,US,dew,36,17.0,21.5,19.5,14.75
Dallas,2019-10-10,US,dew,37,12.0,22.6,20.0,55.93
Dallas,2019-12-03,US,dew,18,-0.6,3.0,2.0,14.56
Dallas,2019-12-06,US,dew,22,3.0,15.0,6.0,92.01
Dallas,2019-11-25,US,dew,40,0.3,10.3,6.0,74.73
Dallas,2019-12-14,US,dew,42,2.0,9.3,5.0,36.81
Dallas,2019-12-22,US,dew,40,-1.0,7.6,4.0,44.28
Dallas,2019-12-27,US,dew,22,12.0,16.0,14.0,12.72
Dallas,2019-10-02,US,dew,23,17.0,24.0,20.0,54.28
Dallas,2019-10-22,US,dew,47,-4.0,8.0,3.0,121.43
Dallas,2019-11-06,US,dew,40,15.0,19.6,17.0,17.87
Dallas,2019-11-09,US,dew,40,1.0,9.0,5.3,73.49
Dallas,2019-10-19,US,dew,48,10.0,18.0,13.0,38.62
Dallas,2019-11-02,US,dew,41,-3.0,3.0,0.3,20.47
Dallas,2019-11-22,US,dew,44,2.0,14.0,7.0,95.06
Dallas,2019-12-15,US,dew,46,5.0,14.3,10.0,82.25
Dallas,2019-12-25,US,dew,39,4.0,13.0,9.0,102.08
Dallas,2019-10-06,US,dew,39,14.0,20.0,17.0,26.49
Dallas,2019-10-12,US,dew,48,-7.0,7.5,1.0,152.31
Dallas,2019-10-24,US,dew,46,9.0,18.0,14.0,51.59
Dallas,2019-12-08,US,dew,32,7.0,13.0,10.0,33.65
Dallas,2019-11-05,US,dew,34,15.0,18.0,17.0,9.48
Dallas,2019-11-12,US,dew,25,-11.3,-6.3,-9.6,16.25
Dallas,2019-11-30,US,dew,39,-7.0,22.3,9.0,845.46
Dallas,2019-12-02,US,dew,24,-1.6,0.3,-1.0,2.43
Dallas,2019-10-05,US,dew,36,15.0,22.0,18.0,40.26
Dallas,2019-10-13,US,dew,48,2.0,11.0,7.6,63.94
Dallas,2019-10-27,US,dew,42,2.0,11.0,7.0,49.77
Dallas,2019-10-29,US,dew,37,6.0,10.0,8.0,15.36
Dallas,2019-12-09,US,dew,34,0.5,16.0,4.6,311.39
Dallas,2019-12-11,US,dew,40,-3.0,3.6,1.6,28.53
Dallas,2019-10-07,US,dew,42,8.0,16.6,11.0,36.56
Dallas,2019-10-09,US,dew,39,11.0,20.0,17.3,74.04
Dallas,2019-10-25,US,dew,39,6.3,9.0,7.0,5.28
Dallas,2019-11-11,US,dew,48,-9.0,17.0,4.5,787.67
Dallas,2019-11-08,US,dew,39,1.0,6.0,3.0,26.68
Dallas,2019-12-16,US,dew,40,-3.0,8.0,2.0,82.98
Dallas,2019-12-24,US,dew,41,0.0,5.6,3.3,14.91
Dallas,2019-11-07,US,wind-gust,43,2.0,21.7,12.3,160.9
Dallas,2019-12-01,US,wind-gust,46,5.0,22.5,13.5,284.79
Dallas,2019-12-18,US,wind-gust,38,0.1,7.8,2.4,45.16
Dallas,2019-10-19,US,wind-gust,44,0.4,14.0,8.1,134.74
Dallas,2019-10-21,US,wind-gust,38,0.1,18.6,8.6,222.65
Dallas,2019-10-24,US,wind-gust,47,3.0,18.0,10.5,70.76
Dallas,2019-11-05,US,wind-gust,39,0.1,7.4,2.9,37.84
Dallas,2019-11-23,US,wind-gust,33,1.1,13.7,6.5,146.17
Dallas,2019-12-15,US,wind-gust,45,2.0,19.0,9.4,113.38
Dallas,2019-10-06,US,wind-gust,43,0.1,19.0,9.7,148.14
Dallas,2019-10-27,US,wind-gust,40,0.1,18.4,8.0,285.22
Dallas,2019-11-04,US,wind-gust,43,3.8,20.8,8.6,214.85
Dallas,2019-11-20,US,wind-gust,47,6.1,29.2,10.7,180.81
Dallas,2019-11-28,US,wind-gust,44,3.1,17.1,9.6,84.93
Dallas,2019-11-29,US,wind-gust,38,0.1,18.7,6.6,255.64
Dallas,2019-12-21,US,wind-gust,38,0.3,6.8,2.7,49.65
Dallas,2019-10-07,US,wind-gust,48,0.1,17.0,8.4,176.37
Dallas,2019-10-16,US,wind-gust,43,0.6,22.4,9.9,288.74
Dallas,2019-11-11,US,wind-gust,47,1.2,32.2,15.6,684.85
Dallas,2019-11-13,US,wind-gust,46,1.0,15.1,10.0,218.76
Dallas,2019-12-06,US,wind-gust,46,4.7,21.3,10.6,126.99
Dallas,2019-12-16,US,wind-gust,47,7.2,20.6,12.3,121.77
Dallas,2019-12-22,US,wind-gust,32,0.4,8.2,1.8,78.81
Dallas,2019-10-11,US,wind-gust,48,3.0,20.3,11.3,143.32
Dallas,2019-11-18,US,wind-gust,30,0.4,8.9,4.8,76.66
Dallas,2019-11-25,US,wind-gust,36,0.5,16.1,9.9,220.51
Dallas,2019-11-27,US,wind-gust,46,5.0,21.0,10.2,102.99
Dallas,2019-11-08,US,wind-gust,36,0.1,13.5,8.2,171.1
Dallas,2019-12-07,US,wind-gust,39,0.1,8.9,3.6,34.04
Dallas,2019-10-04,US,wind-gust,42,0.1,13.3,6.4,147.49
Dallas,2019-10-05,US,wind-gust,47,0.5,12.1,7.3,94.49
Dallas,2019-10-09,US,wind-gust,46,2.1,22.3,9.0,247.76
Dallas,2019-10-10,US,wind-gust,48,2.7,23.2,10.4,208.89
Dallas,2019-12-02,US,wind-gust,38,0.3,14.3,7.3,146.48
Dallas,2019-11-30,US,wind-gust,47,8.2,19.2,14.4,88.46
Dallas,2019-12-03,US,wind-gust,38,0.6,17.7,5.6,198.27
Dallas,2019-12-08,US,wind-gust,46,3.3,25.5,12.5,330.28
Dallas,2019-12-14,US,wind-gust,36,0.3,12.6,4.5,149.21
Dallas,2019-10-26,US,wind-gust,41,1.4,17.8,10.2,163.36
Dallas,2019-11-01,US,wind-gust,34,0.1,15.0,7.2,299.09
Dallas,2019-11-09,US,wind-gust,34,0.3,11.5,7.7,114.49
Dallas,2019-11-10,US,wind-gust,38,0.8,18.3,10.2,135.59
Dallas,2019-12-17,US,wind-gust,41,0.4,18.7,11.1,241.09
Dallas,2019-12-19,US,wind-gust,38,0.3,16.1,6.9,152.8
Dallas,2019-09-30,US,wind-gust,68,5.2,21.1,11.0,101.49
Dallas,2019-10-17,US,wind-gust,36,0.1,11.0,3.2,79.23
Dallas,2019-10-28,US,wind-gust,40,0.5,12.5,7.5,115.13
Dallas,2019-12-11,US,wind-gust,38,0.5,10.5,3.2,89.36
Dallas,2019-12-13,US,wind-gust,25,0.5,11.3,5.7,99.38
Dallas,2019-12-23,US,wind-gust,27,0.5,7.1,2.4,40.65
Dallas,2019-12-26,US,wind-gust,22,2.3,8.6,4.8,37.81
Dallas,2019-10-03,US,wind-gust,54,1.6,11.8,7.6,63.01
Dallas,2019-10-23,US,wind-gust,47,3.9,25.1,11.6,339.85
Dallas,2019-10-29,US,wind-gust,46,7.8,12.8,9.5,15.69
Dallas,2019-11-24,US,wind-gust,36,0.7,13.1,7.3,128.26
Dallas,2019-11-03,US,wind-gust,38,0.2,17.1,9.0,172.97
Dallas,2019-11-17,US,wind-gust,40,0.1,10.8,3.5,120.22
Dallas,2019-10-01,US,wind-gust,68,6.8,20.3,12.8,119.51
Dallas,2019-10-25,US,wind-gust,48,9.7,19.7,12.5,65.92
Dallas,2019-10-30,US,wind-gust,48,7.4,21.4,13.0,109.08
Dallas,2019-11-02,US,wind-gust,31,0.1,14.6,5.8,195.49
Dallas,2019-12-10,US,wind-gust,45,0.4,18.6,8.1,174.47
Dallas,2019-12-12,US,wind-gust,42,1.1,16.7,7.7,185.8
Dallas,2019-12-20,US,wind-gust,45,0.4,10.6,7.8,56.34
Dallas,2019-10-08,US,wind-gust,42,0.1,10.7,4.2,79.89
Dallas,2019-11-12,US,wind-gust,42,0.4,22.4,10.4,377.1
Dallas,2019-11-14,US,wind-gust,42,0.4,14.6,7.4,149.58
Dallas,2019-11-26,US,wind-gust,42,4.1,22.2,10.3,223.31
Dallas,2019-10-15,US,wind-gust,44,1.4,25.0,7.7,363.21
Dallas,2019-11-06,US,wind-gust,45,1.1,13.8,7.9,72.17
Dallas,2019-11-19,US,wind-gust,35,0.1,13.3,6.5,131.46
Dallas,2019-12-04,US,wind-gust,31,0.4,6.5,3.3,24.05
Dallas,2019-12-25,US,wind-gust,39,0.4,16.4,9.4,243.48
Dallas,2019-12-28,US,wind-gust,17,8.8,21.6,13.6,98.68
Dallas,2019-10-13,US,wind-gust,45,0.2,12.9,4.6,117.42
Dallas,2019-10-20,US,wind-gust,39,0.4,32.6,10.7,655.64
Dallas,2019-11-15,US,wind-gust,30,0.2,8.7,3.5,77.06
Dallas,2019-11-21,US,wind-gust,44,1.0,18.6,9.7,100.06
Dallas,2019-12-05,US,wind-gust,43,0.5,20.4,9.7,182.26
Dallas,2019-12-27,US,wind-gust,35,1.0,15.2,8.1,141.99
Dallas,2019-10-02,US,wind-gust,59,6.3,17.5,9.1,90.88
Dallas,2019-10-12,US,wind-gust,32,0.5,9.7,3.8,57.11
Dallas,2019-10-31,US,wind-gust,39,0.1,17.3,9.7,222.68
Dallas,2019-11-16,US,wind-gust,33,0.2,11.8,6.5,94.32
Dallas,2019-12-09,US,wind-gust,45,4.2,21.5,14.0,163.77
Dallas,2019-12-24,US,wind-gust,37,0.7,15.4,6.9,180.86
Dallas,2019-10-14,US,wind-gust,44,1.7,11.1,5.0,42.65
Dallas,2019-10-18,US,wind-gust,43,0.2,13.4,8.2,126.99
Dallas,2019-10-22,US,wind-gust,37,0.6,9.3,3.0,58.87
Dallas,2019-11-22,US,wind-gust,47,6.4,20.6,12.8,117.7
Dallas,2019-11-12,US,pm25,66,4.0,29.0,11.0,419.92
Dallas,2019-11-13,US,pm25,66,3.0,151.0,5.0,9284.06
Dallas,2019-12-22,US,pm25,72,8.0,54.0,28.0,1561.25
Dallas,2019-12-29,US,pm25,24,5.0,28.0,17.0,345.2
Dallas,2019-11-06,US,pm25,72,22.0,57.0,37.0,833.08
Dallas,2019-10-28,US,pm25,72,15.0,56.0,37.0,1002.46
Dallas,2019-11-01,US,pm25,72,5.0,37.0,23.0,628.29
Dallas,2019-11-16,US,pm25,72,12.0,44.0,28.0,778.71
Dallas,2019-12-14,US,pm25,72,15.0,63.0,43.0,2355.77
Dallas,2019-10-10,US,pm25,66,19.0,50.0,32.0,656.66
Dallas,2019-10-04,US,pm25,72,25.0,59.0,52.0,810.35
Dallas,2019-10-11,US,pm25,72,5.0,29.0,12.0,421.62
Dallas,2019-10-21,US,pm25,69,7.0,32.0,19.0,423.91
Dallas,2019-10-24,US,pm25,72,9.0,43.0,19.0,478.71
Dallas,2019-11-15,US,pm25,72,5.0,46.0,25.0,1203.79
Dallas,2019-11-21,US,pm25,72,13.0,29.0,23.0,241.69
Dallas,2019-10-02,US,pm25,72,10.0,52.0,39.0,1381.06
Dallas,2019-11-03,US,pm25,72,18.0,47.0,28.0,557.73
Dallas,2019-11-05,US,pm25,72,15.0,51.0,36.0,780.78
Dallas,2019-11-22,US,pm25,72,5.0,18.0,10.0,102.94
Dallas,2019-11-28,US,pm25,72,9.0,33.0,20.0,440.21
Dallas,2019-12-17,US,pm25,72,6.0,47.0,26.0,1245.62
Dallas,2019-09-30,US,pm25,72,20.0,43.0,31.0,515.42
Dallas,2019-10-06,US,pm25,72,11.0,62.0,50.0,2074.58
Dallas,2019-11-11,US,pm25,72,8.0,57.0,22.0,1109.51
Dallas,2019-11-19,US,pm25,69,16.0,156.0,35.0,9433.96
Dallas,2019-12-06,US,pm25,72,19.0,59.0,28.0,800.69
Dallas,2019-10-05,US,pm25,72,18.0,56.0,48.0,1581.06
Dallas,2019-11-25,US,pm25,72,9.0,51.0,30.0,1272.39
Dallas,2019-12-08,US,pm25,72,35.0,58.0,45.0,410.91
Dallas,2019-12-16,US,pm25,72,7.0,34.0,19.0,493.08
Dallas,2019-11-08,US,pm25,72,14.0,55.0,26.0,1004.35
Dallas,2019-10-16,US,pm25,72,9.0,27.0,16.0,307.59
Dallas,2019-11-02,US,pm25,72,8.0,55.0,39.0,2406.97
Dallas,2019-11-09,US,pm25,72,22.0,48.0,35.0,567.87
Dallas,2019-11-30,US,pm25,72,9.0,42.0,23.0,875.9
Dallas,2019-12-12,US,pm25,33,5.0,12.0,11.0,60.17
Dallas,2019-10-07,US,pm25,72,3.0,25.0,10.0,466.46
Dallas,2019-10-14,US,pm25,66,13.0,53.0,35.0,1033.53
Dallas,2019-10-15,US,pm25,72,10.0,55.0,27.0,752.04
Dallas,2019-10-27,US,pm25,72,11.0,32.0,22.0,298.87
Dallas,2019-10-29,US,pm25,72,6.0,19.0,11.0,95.48
Dallas,2019-12-01,US,pm25,72,5.0,24.0,13.0,330.14
Dallas,2019-12-04,US,pm25,72,5.0,40.0,28.0,1268.71
Dallas,2019-12-09,US,pm25,63,7.0,72.0,47.0,4959.59
Dallas,2019-10-13,US,pm25,72,11.0,29.0,20.0,233.24
Dallas,2019-12-13,US,pm25,42,15.0,56.0,34.0,1952.46
Dallas,2019-12-11,US,pm25,69,4.0,12.0,9.0,55.47
Dallas,2019-12-18,US,pm25,72,4.0,67.0,23.0,3462.18
Dallas,2019-12-21,US,pm25,72,31.0,58.0,43.0,519.98
Dallas,2019-12-27,US,pm25,72,5.0,54.0,31.0,1227.89
Dallas,2019-12-28,US,pm25,49,5.0,30.0,22.0,593.33
Dallas,2019-12-30,US,pm25,24,5.0,47.0,17.0,996.07
Dallas,2019-10-01,US,pm25,72,10.0,42.0,28.0,1003.66
Dallas,2019-11-24,US,pm25,72,5.0,42.0,21.0,1097.59
Dallas,2019-11-29,US,pm25,72,9.0,46.0,20.0,914.35
Dallas,2019-12-03,US,pm25,72,6.0,41.0,19.0,1237.45
Dallas,2019-10-30,US,pm25,72,6.0,25.0,10.0,383.22
Dallas,2019-10-17,US,pm25,72,8.0,49.0,23.0,898.87
Dallas,2019-10-18,US,pm25,72,6.0,35.0,23.0,880.12
Dallas,2019-10-19,US,pm25,72,21.0,48.0,37.0,527.89
Dallas,2019-11-07,US,pm25,72,5.0,63.0,32.0,2448.17
Dallas,2019-11-14,US,pm25,72,17.0,33.0,23.0,174.08
Dallas,2019-11-17,US,pm25,72,20.0,52.0,40.0,772.11
Dallas,2019-12-25,US,pm25,72,9.0,47.0,35.0,897.87
Dallas,2019-10-09,US,pm25,39,36.0,50.0,42.0,194.94
Dallas,2019-10-25,US,pm25,72,5.0,11.0,8.0,25.92
Dallas,2019-11-10,US,pm25,72,18.0,52.0,31.0,1066.69
Dallas,2019-12-05,US,pm25,72,16.0,55.0,40.0,1096.32
Dallas,2019-12-07,US,pm25,72,22.0,46.0,29.0,482.38
Dallas,2019-10-20,US,pm25,63,17.0,55.0,37.0,1508.2
Dallas,2019-11-23,US,pm25,72,8.0,48.0,15.0,1101.34
Dallas,2019-12-10,US,pm25,72,5.0,13.0,11.0,50.63
Dallas,2019-12-15,US,pm25,72,28.0,58.0,44.0,490.14
Dallas,2019-12-19,US,pm25,72,5.0,48.0,25.0,1018.03
Dallas,2019-12-23,US,pm25,72,20.0,71.0,38.0,1937.75
Dallas,2019-11-18,US,pm25,72,4.0,66.0,37.0,2789.14
Dallas,2019-10-22,US,pm25,72,6.0,50.0,18.0,1879.84
Dallas,2019-10-23,US,pm25,72,14.0,34.0,21.0,352.32
Dallas,2019-10-26,US,pm25,69,5.0,30.0,22.0,552.24
Dallas,2019-10-31,US,pm25,72,8.0,31.0,15.0,422.38
Dallas,2019-12-02,US,pm25,72,5.0,36.0,13.0,515.05
Dallas,2019-12-26,US,pm25,72,22.0,51.0,34.0,568.45
Dallas,2019-10-08,US,pm25,45,3.0,30.0,20.0,610.73
Dallas,2019-11-04,US,pm25,72,25.0,46.0,33.0,244.49
Dallas,2019-11-27,US,pm25,72,7.0,51.0,15.0,1298.24
Dallas,2019-12-20,US,pm25,72,10.0,49.0,29.0,1050.35
Dallas,2019-12-31,US,pm25,24,5.0,56.0,24.0,1745.8
Dallas,2019-10-12,US,pm25,72,4.0,22.0,10.0,231.27
Dallas,2019-11-20,US,pm25,72,28.0,45.0,34.0,255.77
Dallas,2019-11-26,US,pm25,72,32.0,66.0,51.0,950.63
Dallas,2019-12-24,US,pm25,72,9.0,90.0,30.0,2891.81
Dallas,2019-10-03,US,pm25,72,16.0,64.0,48.0,1395.99
Dallas,2019-11-11,US,pressure,72,1006.9,1035.0,1017.6,747.35
Dallas,2019-11-26,US,pressure,72,994.7,1014.0,1000.9,199.31
Dallas,2019-11-28,US,pressure,72,1019.2,1027.0,1023.1,34.09
Dallas,2019-11-30,US,pressure,72,1001.0,1012.6,1007.6,98.63
Dallas,2019-11-06,US,pressure,72,1012.7,1023.8,1018.8,103.54
Dallas,2019-11-07,US,pressure,72,1012.4,1030.0,1024.0,238.43
Dallas,2019-11-04,US,pressure,72,1008.9,1017.1,1013.7,52.72
Dallas,2019-11-19,US,pressure,72,1008.8,1015.7,1012.8,38.23
Dallas,2019-11-25,US,pressure,72,998.3,1008.6,1002.7,70.75
Dallas,2019-11-27,US,pressure,72,1010.8,1027.1,1023.0,143.71
Dallas,2019-11-29,US,pressure,72,1005.3,1023.0,1015.8,248.97
Dallas,2019-12-05,US,pressure,72,1007.3,1016.2,1012.3,70.32
Dallas,2019-10-20,US,pressure,69,994.6,1010.1,1004.4,155.35
Dallas,2019-10-23,US,pressure,72,1008.8,1019.2,1014.8,86.68
Dallas,2019-11-01,US,pressure,72,1020.2,1028.4,1025.4,55.28
Dallas,2019-11-14,US,pressure,72,1019.4,1029.2,1025.1,64.3
Dallas,2019-11-24,US,pressure,72,1006.1,1018.9,1014.5,151.86
Dallas,2019-12-20,US,pressure,72,1022.1,1027.6,1025.6,19.09
Dallas,2019-10-08,US,pressure,72,1011.3,1021.1,1016.4,82.57
Dallas,2019-10-25,US,pressure,72,1013.3,1020.6,1017.2,46.14
Dallas,2019-10-10,US,pressure,72,1002.2,1012.6,1007.0,71.36
Dallas,2019-10-30,US,pressure,72,1011.3,1027.1,1017.9,174.8
Dallas,2019-11-12,US,pressure,72,1027.9,1038.0,1033.6,73.98
Dallas,2019-11-23,US,pressure,72,1015.0,1021.3,1018.6,27.18
Dallas,2019-12-06,US,pressure,72,1008.7,1026.8,1021.3,232.77
Dallas,2019-10-02,US,pressure,63,1008.3,1016.9,1013.8,53.26
Dallas,2019-10-06,US,pressure,72,1007.8,1019.3,1013.2,75.83
Dallas,2019-10-04,US,pressure,72,1012.0,1020.9,1017.0,61.21
Dallas,2019-10-05,US,pressure,72,1007.9,1017.2,1012.8,75.82
Dallas,2019-11-08,US,pressure,72,1023.6,1031.0,1027.3,42.76
Dallas,2019-12-21,US,pressure,72,1023.2,1028.8,1026.6,19.0
Dallas,2019-09-30,US,pressure,72,1008.7,1017.6,1013.8,69.39
Dallas,2019-10-03,US,pressure,72,1011.0,1019.0,1015.8,55.77
Dallas,2019-11-05,US,pressure,72,1013.0,1022.7,1019.2,76.65
Dallas,2019-11-13,US,pressure,72,1018.0,1028.7,1022.5,111.4
Dallas,2019-12-12,US,pressure,72,1013.9,1028.8,1022.0,192.85
Dallas,2019-12-14,US,pressure,72,1004.5,1012.5,1009.1,51.72
Dallas,2019-12-15,US,pressure,72,1002.2,1011.7,1006.9,59.36
Dallas,2019-12-22,US,pressure,72,990.1,1027.7,1023.6,1449.52
Dallas,2019-10-21,US,pressure,61,1002.9,1018.4,1012.6,131.54
Dallas,2019-10-27,US,pressure,72,1007.1,1015.0,1012.0,46.59
Dallas,2019-12-27,US,pressure,72,1009.1,1020.0,1014.8,95.67
Dallas,2019-11-02,US,pressure,72,1023.3,1031.4,1026.8,44.73
Dallas,2019-12-04,US,pressure,72,1013.2,1020.6,1016.8,40.63
Dallas,2019-12-09,US,pressure,72,1003.1,1019.6,1008.9,197.79
Dallas,2019-12-18,US,pressure,72,1025.5,1031.9,1028.1,28.4
Dallas,2019-10-11,US,pressure,72,1010.0,1026.4,1022.6,153.57
Dallas,2019-10-28,US,pressure,72,1009.4,1018.7,1014.7,56.68
Dallas,2019-12-10,US,pressure,72,1015.4,1031.5,1025.3,172.56
Dallas,2019-12-16,US,pressure,72,1007.0,1024.6,1016.4,222.01
Dallas,2019-11-17,US,pressure,72,1011.6,1018.7,1015.7,35.64
Dallas,2019-12-08,US,pressure,72,1003.5,1019.2,1012.3,193.77
Dallas,2019-11-09,US,pressure,72,1016.6,1026.5,1022.2,92.52
Dallas,2019-11-10,US,pressure,72,1008.6,1020.6,1015.1,120.51
Dallas,2019-12-03,US,pressure,72,1009.5,1019.6,1014.6,59.73
Dallas,2019-12-07,US,pressure,72,1016.4,1027.7,1022.9,93.57
Dallas,2019-12-28,US,pressure,42,998.7,1012.4,1008.6,111.67
Dallas,2019-10-09,US,pressure,72,1004.3,1014.7,1010.2,98.53
Dallas,2019-10-18,US,pressure,72,1002.6,1013.2,1008.4,113.74
Dallas,2019-10-26,US,pressure,72,1006.4,1015.5,1010.8,55.06
Dallas,2019-11-20,US,pressure,72,1006.0,1015.1,1012.0,67.21
Dallas,2019-11-21,US,pressure,72,1006.0,1015.5,1013.0,84.94
Dallas,2019-12-25,US,pressure,72,1009.0,1015.3,1013.0,29.92
Dallas,2019-12-26,US,pressure,72,1011.2,1019.3,1015.5,50.67
Dallas,2019-10-07,US,pressure,72,1015.1,1023.7,1019.0,49.81
Dallas,2019-10-15,US,pressure,72,1003.0,1017.0,1010.3,107.38
Dallas,2019-11-15,US,pressure,72,1023.0,1030.6,1026.9,54.66
Dallas,2019-11-16,US,pressure,72,1015.2,1025.4,1021.4,92.82
Dallas,2019-12-02,US,pressure,72,1017.3,1028.1,1023.2,79.85
Dallas,2019-12-11,US,pressure,72,1026.9,1034.8,1030.8,44.75
Dallas,2019-12-13,US,pressure,71,1006.1,1015.5,1010.9,48.38
Dallas,2019-10-14,US,pressure,72,1008.5,1016.5,1013.7,49.73
Dallas,2019-10-17,US,pressure,72,1008.6,1019.3,1014.4,89.29
Dallas,2019-12-23,US,pressure,72,990.1,1022.2,1018.8,263.34
Dallas,2019-10-13,US,pressure,72,1010.5,1018.2,1014.7,46.4
Dallas,2019-12-17,US,pressure,72,1022.4,1031.1,1028.3,45.38
Dallas,2019-10-24,US,pressure,72,1007.1,1018.5,1014.9,73.88
Dallas,2019-10-29,US,pressure,72,1011.4,1018.9,1015.4,52.97
