msa,Date,Country,Specie,count,min,max,median,variance
Sacramento,5/28/2019,US,pm25,69,5.0,38.0,21.0,662.45
Sacramento,6/12/2019,US,pm25,72,9.0,61.0,38.0,1363.18
Sacramento,5/10/2019,US,pm25,71,5.0,50.0,21.0,1148.05
Sacramento,6/4/2019,US,pm25,44,13.0,109.0,38.0,2483.07
Sacramento,6/30/2019,US,pm25,70,5.0,70.0,21.0,1133.13
Sacramento,6/18/2019,US,pm25,72,5.0,57.0,30.0,1418.43
Sacramento,6/23/2019,US,pm25,69,9.0,61.0,30.0,1527.1
Sacramento,4/6/2019,US,pm25,57,5.0,59.0,17.0,1798.13
Sacramento,4/12/2019,US,pm25,39,5.0,38.0,9.0,655.18
Sacramento,4/19/2019,US,pm25,69,13.0,63.0,34.0,1444.99
Sacramento,5/29/2019,US,pm25,70,25.0,65.0,46.0,898.81
Sacramento,5/30/2019,US,pm25,68,5.0,42.0,21.0,727.54
Sacramento,4/1/2019,US,pm25,69,5.0,53.0,21.0,1411.79
Sacramento,4/4/2019,US,pm25,46,5.0,30.0,9.0,389.05
Sacramento,4/28/2019,US,pm25,72,5.0,70.0,53.0,1138.71
Sacramento,6/3/2019,US,pm25,54,5.0,102.0,21.0,3427.33
Sacramento,6/24/2019,US,pm25,72,5.0,57.0,34.0,1405.44
Sacramento,4/14/2019,US,pm25,64,5.0,42.0,21.0,784.68
Sacramento,4/26/2019,US,pm25,72,17.0,59.0,38.0,1325.88
Sacramento,5/7/2019,US,pm25,48,5.0,76.0,13.0,1618.08
Sacramento,6/7/2019,US,pm25,54,5.0,42.0,13.0,914.5
Sacramento,6/8/2019,US,pm25,49,5.0,38.0,13.0,702.94
Sacramento,6/26/2019,US,pm25,58,5.0,30.0,13.0,413.72
Sacramento,5/2/2019,US,pm25,69,5.0,53.0,21.0,1012.32
Sacramento,5/6/2019,US,pm25,47,5.0,61.0,13.0,1005.86
Sacramento,5/27/2019,US,pm25,65,5.0,57.0,21.0,1097.97
Sacramento,6/15/2019,US,pm25,67,5.0,57.0,21.0,789.99
Sacramento,6/25/2019,US,pm25,70,5.0,59.0,30.0,1947.51
Sacramento,4/10/2019,US,pressure,72,1020.7,1032.0,1024.9,116.8
Sacramento,5/19/2019,US,pressure,72,1006.6,1018.8,1010.0,114.76
Sacramento,6/4/2019,US,pressure,72,1008.1,1018.6,1011.7,94.11
Sacramento,6/15/2019,US,pressure,72,1009.0,1019.1,1012.8,90.84
Sacramento,6/22/2019,US,pressure,72,1010.1,1019.0,1012.5,87.86
Sacramento,4/6/2019,US,pressure,72,1016.9,1028.7,1019.4,68.4
Sacramento,4/9/2019,US,pressure,72,1020.2,1030.1,1021.8,72.79
Sacramento,4/30/2019,US,pressure,72,1009.3,1020.1,1013.1,106.24
Sacramento,5/3/2019,US,pressure,72,1009.9,1021.1,1014.3,104.82
Sacramento,5/30/2019,US,pressure,72,1008.4,1018.4,1011.7,93.84
Sacramento,6/9/2019,US,pressure,72,1013.3,1022.9,1016.0,93.27
Sacramento,4/20/2019,US,pressure,72,1008.6,1021.0,1012.3,108.0
Sacramento,4/24/2019,US,pressure,72,1009.6,1020.2,1013.8,95.75
Sacramento,5/9/2019,US,pressure,72,1003.4,1014.8,1008.9,108.82
Sacramento,5/11/2019,US,pressure,72,1009.1,1021.0,1014.0,106.94
Sacramento,5/16/2019,US,pressure,72,1005.3,1022.2,1012.2,176.12
Sacramento,5/23/2019,US,pressure,72,1005.8,1019.6,1008.3,129.18
Sacramento,5/24/2019,US,pressure,72,1010.7,1022.3,1015.9,117.39
Sacramento,6/1/2019,US,pressure,72,1004.4,1015.0,1008.4,93.89
Sacramento,4/25/2019,US,pressure,72,1007.2,1020.5,1013.6,138.95
Sacramento,5/7/2019,US,pressure,72,1013.5,1023.8,1016.8,94.62
Sacramento,6/2/2019,US,pressure,72,1007.3,1016.5,1010.1,85.58
Sacramento,6/3/2019,US,pressure,72,1008.1,1018.2,1011.6,93.22
Sacramento,4/13/2019,US,pressure,72,1012.0,1023.1,1015.5,99.66
Sacramento,5/28/2019,US,pressure,72,1010.4,1022.9,1016.6,138.84
Sacramento,4/21/2019,US,pressure,72,1014.3,1025.1,1017.8,110.35
Sacramento,4/26/2019,US,pressure,72,1010.0,1020.0,1013.4,92.49
Sacramento,5/2/2019,US,pressure,72,1011.9,1022.8,1016.6,111.49
Sacramento,5/18/2019,US,pressure,72,1008.0,1022.8,1014.5,147.59
Sacramento,5/26/2019,US,pressure,72,1004.4,1021.2,1010.8,195.98
Sacramento,6/5/2019,US,pressure,72,1006.6,1016.8,1010.4,91.87
Sacramento,4/7/2019,US,pressure,72,1021.8,1031.9,1024.5,95.75
Sacramento,4/15/2019,US,pressure,72,1009.0,1018.9,1011.6,53.43
Sacramento,6/24/2019,US,pressure,72,1005.9,1016.5,1010.6,100.95
Sacramento,4/12/2019,US,pressure,72,1010.7,1020.3,1013.7,93.37
Sacramento,5/17/2019,US,pressure,72,1016.6,1026.1,1019.0,97.73
Sacramento,6/6/2019,US,pressure,72,1009.2,1017.9,1011.8,81.25
Sacramento,6/18/2019,US,pressure,72,1006.8,1017.4,1010.9,94.64
Sacramento,6/26/2019,US,pressure,72,1010.6,1021.9,1014.1,96.01
Sacramento,6/29/2019,US,pressure,72,1013.2,1022.6,1016.3,88.04
Sacramento,4/27/2019,US,pressure,72,1008.7,1018.7,1012.5,92.74
Sacramento,4/28/2019,US,pressure,72,1004.3,1017.3,1011.0,140.71
Sacramento,5/29/2019,US,pressure,72,1007.0,1018.1,1012.0,109.0
Sacramento,6/19/2019,US,pressure,72,1007.1,1018.3,1011.9,97.58
Sacramento,6/21/2019,US,pressure,72,1008.3,1017.0,1010.5,86.18
Sacramento,4/19/2019,US,pressure,72,1007.9,1022.1,1014.2,155.38
Sacramento,5/25/2019,US,pressure,72,1005.2,1016.9,1009.9,111.52
Sacramento,4/14/2019,US,pressure,72,1009.0,1020.5,1013.3,113.19
Sacramento,5/31/2019,US,pressure,72,1007.4,1017.6,1011.7,102.92
Sacramento,6/10/2019,US,pressure,72,1012.5,1022.2,1015.9,91.46
Sacramento,6/20/2019,US,pressure,72,1006.4,1017.0,1009.7,86.96
Sacramento,4/1/2019,US,pressure,72,1012.2,1023.7,1016.0,110.0
Sacramento,4/5/2019,US,pressure,72,1013.7,1023.7,1016.9,98.1
Sacramento,5/22/2019,US,pressure,72,1005.7,1016.5,1009.1,113.62
Sacramento,6/7/2019,US,pressure,72,1012.5,1021.8,1014.9,93.49
Sacramento,4/8/2019,US,pressure,72,1018.9,1029.6,1021.6,93.95
Sacramento,4/18/2019,US,pressure,72,1014.9,1027.3,1020.5,140.08
Sacramento,5/13/2019,US,pressure,72,1011.9,1021.5,1015.6,88.4
Sacramento,5/15/2019,US,pressure,72,1004.1,1018.7,1011.0,184.7
Sacramento,5/20/2019,US,pressure,72,1012.1,1021.3,1014.5,93.47
Sacramento,6/23/2019,US,pressure,72,1009.2,1019.8,1013.3,96.19
Sacramento,6/30/2019,US,pressure,72,1012.6,1021.9,1015.8,85.71
Sacramento,4/23/2019,US,pressure,72,1011.0,1022.4,1015.9,109.01
Sacramento,5/8/2019,US,pressure,72,1007.6,1022.4,1015.7,189.26
Sacramento,4/16/2019,US,pressure,72,1012.5,1025.8,1017.3,143.72
Sacramento,6/14/2019,US,pressure,72,1008.2,1018.5,1012.0,92.95
Sacramento,6/25/2019,US,pressure,72,1006.4,1015.8,1008.8,80.99
Sacramento,4/2/2019,US,pressure,72,1010.8,1020.3,1011.9,57.29
Sacramento,4/4/2019,US,pressure,72,1014.0,1023.3,1016.0,80.68
Sacramento,4/29/2019,US,pressure,55,1006.0,1014.4,1007.9,73.75
Sacramento,5/6/2019,US,pressure,72,1009.7,1020.4,1012.2,94.59
Sacramento,5/10/2019,US,pressure,72,1006.5,1017.5,1008.1,97.02
Sacramento,5/27/2019,US,pressure,72,1014.7,1023.8,1017.2,92.94
Sacramento,6/8/2019,US,pressure,72,1011.9,1021.8,1015.0,100.09
Sacramento,6/17/2019,US,pressure,72,1005.8,1015.5,1009.4,86.47
Sacramento,4/11/2019,US,pressure,72,1013.2,1028.1,1020.5,179.0
Sacramento,4/22/2019,US,pressure,72,1013.1,1024.7,1017.2,120.4
Sacramento,6/27/2019,US,pressure,72,1014.6,1024.1,1017.5,91.59
Sacramento,5/5/2019,US,pressure,72,1006.4,1015.5,1009.5,84.39
Sacramento,5/14/2019,US,pressure,72,1012.5,1022.9,1016.4,94.73
Sacramento,6/12/2019,US,pressure,72,1007.2,1018.1,1012.0,102.53
Sacramento,6/16/2019,US,pressure,72,1005.5,1017.7,1011.5,128.25
Sacramento,6/28/2019,US,pressure,72,1013.5,1022.9,1016.1,84.86
Sacramento,4/17/2019,US,pressure,72,1018.7,1029.7,1022.4,113.48
Sacramento,5/1/2019,US,pressure,72,1012.5,1023.2,1016.2,101.17
Sacramento,5/21/2019,US,pressure,72,1007.0,1019.6,1012.7,123.99
Sacramento,6/13/2019,US,pressure,72,1007.3,1016.3,1010.4,81.68
Sacramento,5/4/2019,US,pressure,72,1007.6,1018.5,1012.2,108.71
Sacramento,5/12/2019,US,pressure,72,1010.1,1020.3,1014.0,91.5
Sacramento,4/3/2019,US,pressure,72,1013.8,1024.5,1017.0,105.36
Sacramento,6/11/2019,US,pressure,72,1010.8,1021.6,1015.2,100.93
Sacramento,4/29/2019,US,wind-gust,54,0.5,15.6,6.6,173.43
Sacramento,4/30/2019,US,wind-gust,67,0.4,18.2,9.0,150.62
Sacramento,5/19/2019,US,wind-gust,59,0.2,15.3,5.5,138.18
Sacramento,5/21/2019,US,wind-gust,72,0.7,25.2,8.4,302.86
Sacramento,5/30/2019,US,wind-gust,72,1.5,12.6,7.0,79.86
Sacramento,4/22/2019,US,wind-gust,66,0.2,15.2,8.3,206.64
Sacramento,4/24/2019,US,wind-gust,51,0.1,8.6,4.4,54.92
Sacramento,5/20/2019,US,wind-gust,51,0.2,20.5,8.7,257.89
Sacramento,6/23/2019,US,wind-gust,66,0.1,13.9,4.0,93.25
Sacramento,6/25/2019,US,wind-gust,72,1.0,19.8,6.0,205.73
Sacramento,6/26/2019,US,wind-gust,72,0.2,24.0,7.7,344.73
Sacramento,4/3/2019,US,wind-gust,55,0.1,8.5,3.6,64.73
Sacramento,4/17/2019,US,wind-gust,54,0.2,10.7,4.2,72.17
Sacramento,5/15/2019,US,wind-gust,71,0.1,16.5,4.5,105.99
Sacramento,5/16/2019,US,wind-gust,71,0.2,20.4,8.7,286.86
Sacramento,6/13/2019,US,wind-gust,72,0.6,15.8,5.5,124.66
Sacramento,6/14/2019,US,wind-gust,72,1.6,16.5,7.0,102.57
Sacramento,5/1/2019,US,wind-gust,61,0.2,10.7,4.7,66.28
Sacramento,5/5/2019,US,wind-gust,72,0.2,20.5,8.5,272.38
Sacramento,4/28/2019,US,wind-gust,72,1.5,11.3,5.2,69.71
Sacramento,5/13/2019,US,wind-gust,72,0.5,17.9,7.0,168.21
Sacramento,5/18/2019,US,wind-gust,65,0.2,12.6,4.7,88.97
Sacramento,6/16/2019,US,wind-gust,72,1.2,13.3,6.7,87.33
Sacramento,6/21/2019,US,wind-gust,68,0.2,13.0,6.8,137.12
Sacramento,4/15/2019,US,wind-gust,72,0.1,14.3,3.7,118.44
Sacramento,4/19/2019,US,wind-gust,52,0.2,13.0,5.5,124.94
Sacramento,5/10/2019,US,wind-gust,70,0.2,16.0,7.2,113.96
Sacramento,6/15/2019,US,wind-gust,72,4.2,15.8,8.0,94.3
Sacramento,4/4/2019,US,wind-gust,70,0.2,8.8,5.0,63.99
Sacramento,4/11/2019,US,wind-gust,72,0.2,17.1,7.7,133.5
Sacramento,4/9/2019,US,wind-gust,72,0.2,27.0,11.2,520.52
Sacramento,5/8/2019,US,wind-gust,72,1.0,14.7,5.9,91.2
Sacramento,5/14/2019,US,wind-gust,72,0.6,17.7,7.2,142.45
Sacramento,5/17/2019,US,wind-gust,71,0.5,14.6,6.7,88.2
Sacramento,5/28/2019,US,wind-gust,70,0.2,13.1,5.0,96.7
Sacramento,6/29/2019,US,wind-gust,66,0.2,12.1,2.6,71.72
Sacramento,4/1/2019,US,wind-gust,49,0.1,9.8,3.0,68.92
Sacramento,4/5/2019,US,wind-gust,61,0.1,8.5,3.5,71.24
Sacramento,6/30/2019,US,wind-gust,65,0.1,14.5,5.5,191.89
Sacramento,5/7/2019,US,wind-gust,69,0.2,13.6,6.0,143.89
Sacramento,4/14/2019,US,wind-gust,70,0.1,19.3,8.3,270.04
Sacramento,5/3/2019,US,wind-gust,58,0.1,11.2,4.2,101.78
Sacramento,5/23/2019,US,wind-gust,69,0.6,11.2,5.2,79.78
Sacramento,5/31/2019,US,wind-gust,67,0.2,10.0,4.0,53.51
Sacramento,4/27/2019,US,wind-gust,72,0.1,14.6,6.5,158.7
Sacramento,5/22/2019,US,wind-gust,65,0.1,15.0,6.5,207.44
Sacramento,5/24/2019,US,wind-gust,72,0.7,13.6,6.6,98.12
Sacramento,6/27/2019,US,wind-gust,71,0.2,16.4,4.2,112.87
Sacramento,5/6/2019,US,wind-gust,72,0.5,15.9,9.2,109.51
Sacramento,5/12/2019,US,wind-gust,72,1.5,12.6,6.2,67.04
Sacramento,6/2/2019,US,wind-gust,72,0.5,14.2,6.6,100.1
Sacramento,4/20/2019,US,wind-gust,71,1.4,27.1,10.0,271.42
Sacramento,5/26/2019,US,wind-gust,72,0.2,20.1,8.5,229.37
Sacramento,5/27/2019,US,wind-gust,70,0.7,11.3,5.5,89.02
Sacramento,6/3/2019,US,wind-gust,71,0.2,11.6,5.2,71.63
Sacramento,6/5/2019,US,wind-gust,59,0.2,14.5,4.9,143.45
Sacramento,4/13/2019,US,wind-gust,61,0.2,8.9,4.6,65.59
Sacramento,5/2/2019,US,wind-gust,60,0.1,10.2,4.0,79.04
Sacramento,6/4/2019,US,wind-gust,64,0.2,12.7,4.1,75.1
Sacramento,6/8/2019,US,wind-gust,72,1.1,20.7,13.2,232.29
Sacramento,6/9/2019,US,wind-gust,64,0.2,9.3,5.5,62.7
Sacramento,6/19/2019,US,wind-gust,72,0.2,15.7,6.1,116.77
Sacramento,4/2/2019,US,wind-gust,67,0.2,17.3,4.0,133.85
Sacramento,5/25/2019,US,wind-gust,72,0.3,15.0,6.5,104.05
Sacramento,5/11/2019,US,wind-gust,72,1.7,16.3,7.0,87.81
Sacramento,5/29/2019,US,wind-gust,70,0.3,14.2,5.2,130.46
Sacramento,6/22/2019,US,wind-gust,70,0.2,18.7,6.7,279.78
Sacramento,6/24/2019,US,wind-gust,72,0.2,13.1,4.2,106.41
Sacramento,6/28/2019,US,wind-gust,68,0.5,13.4,4.2,73.9
Sacramento,4/26/2019,US,wind-gust,72,0.1,9.4,3.0,66.34
Sacramento,5/4/2019,US,wind-gust,68,0.5,12.4,5.7,97.58
Sacramento,4/21/2019,US,wind-gust,57,0.1,15.7,6.6,210.34
Sacramento,4/25/2019,US,wind-gust,62,0.2,10.9,3.5,79.02
Sacramento,6/1/2019,US,wind-gust,64,0.4,16.2,5.0,154.59
Sacramento,6/10/2019,US,wind-gust,50,0.2,7.6,5.5,66.68
Sacramento,6/17/2019,US,wind-gust,70,0.5,14.1,5.3,84.84
Sacramento,6/20/2019,US,wind-gust,72,0.6,18.6,9.7,212.96
Sacramento,4/12/2019,US,wind-gust,71,0.1,20.1,7.0,294.14
Sacramento,4/16/2019,US,wind-gust,63,0.1,11.7,4.5,77.52
Sacramento,6/6/2019,US,wind-gust,72,3.2,21.3,7.7,211.41
Sacramento,6/11/2019,US,wind-gust,47,0.2,8.9,4.0,52.78
Sacramento,6/12/2019,US,wind-gust,63,0.2,14.8,4.2,141.74
Sacramento,4/7/2019,US,wind-gust,66,0.2,15.3,3.6,113.56
Sacramento,4/10/2019,US,wind-gust,72,0.2,23.1,12.2,296.41
Sacramento,4/18/2019,US,wind-gust,42,0.2,6.1,3.2,29.27
Sacramento,4/23/2019,US,wind-gust,60,0.2,6.7,3.2,29.39
Sacramento,5/9/2019,US,wind-gust,72,0.5,15.5,7.0,151.02
Sacramento,6/7/2019,US,wind-gust,70,0.2,17.1,7.2,208.99
Sacramento,6/18/2019,US,wind-gust,65,0.1,17.7,5.0,199.94
Sacramento,4/6/2019,US,wind-gust,56,0.2,10.5,5.3,85.27
Sacramento,4/8/2019,US,wind-gust,67,0.1,16.2,8.2,269.47
Sacramento,5/13/2019,US,dew,19,7.5,9.7,8.3,3.65
Sacramento,5/17/2019,US,dew,21,7.0,10.0,9.0,9.26
Sacramento,4/12/2019,US,dew,22,2.6,7.0,5.0,16.26
Sacramento,6/10/2019,US,dew,24,4.0,14.6,11.0,111.91
Sacramento,6/19/2019,US,dew,21,13.0,16.0,14.0,7.37
Sacramento,6/29/2019,US,dew,24,-1.3,10.0,7.0,114.36
Sacramento,4/25/2019,US,dew,24,9.0,14.6,12.3,25.68
Sacramento,5/4/2019,US,dew,24,-4.6,9.0,7.0,162.1
Sacramento,5/10/2019,US,dew,24,-0.5,12.0,10.0,97.68
Sacramento,5/26/2019,US,dew,24,5.0,11.0,8.0,20.45
Sacramento,6/13/2019,US,dew,22,12.3,15.0,13.3,6.94
Sacramento,6/16/2019,US,dew,21,10.3,14.0,12.3,11.47
Sacramento,6/20/2019,US,dew,20,8.6,14.0,12.0,29.31
Sacramento,4/5/2019,US,dew,8,10.3,13.0,11.0,8.17
Sacramento,5/6/2019,US,dew,20,7.0,10.0,9.0,7.88
Sacramento,5/8/2019,US,dew,13,11.0,14.0,12.0,11.32
Sacramento,4/22/2019,US,dew,10,2.0,8.0,5.3,42.58
Sacramento,4/17/2019,US,dew,9,7.6,10.6,8.3,14.0
Sacramento,5/1/2019,US,dew,24,-7.6,7.3,5.0,275.32
Sacramento,5/2/2019,US,dew,21,-3.0,7.0,5.3,118.19
Sacramento,5/21/2019,US,dew,23,6.0,10.0,8.6,16.54
Sacramento,6/2/2019,US,dew,18,12.0,14.3,13.0,5.49
Sacramento,6/6/2019,US,dew,21,7.0,13.0,9.0,41.06
Sacramento,4/15/2019,US,dew,24,3.0,9.3,5.3,52.77
Sacramento,4/26/2019,US,dew,24,8.0,13.6,9.0,28.84
Sacramento,5/15/2019,US,dew,20,10.6,16.0,13.0,34.9
Sacramento,5/19/2019,US,dew,24,7.3,13.0,10.0,24.52
Sacramento,6/5/2019,US,dew,21,13.0,17.6,15.3,15.65
Sacramento,6/8/2019,US,dew,22,0.5,5.6,1.6,13.92
Sacramento,4/6/2019,US,dew,20,10.0,12.5,11.0,4.32
Sacramento,6/1/2019,US,dew,24,10.0,15.0,13.6,29.44
Sacramento,6/30/2019,US,dew,24,1.0,10.3,8.0,73.62
Sacramento,5/22/2019,US,dew,24,7.0,13.0,9.6,25.11
Sacramento,4/28/2019,US,dew,22,5.0,11.0,9.3,26.53
Sacramento,4/30/2019,US,dew,23,5.5,9.3,7.3,14.34
Sacramento,5/23/2019,US,dew,24,10.0,13.0,11.3,5.98
Sacramento,5/24/2019,US,dew,16,11.0,13.0,11.6,4.24
Sacramento,5/28/2019,US,dew,21,10.0,13.0,11.6,8.93
Sacramento,5/30/2019,US,dew,21,10.6,14.0,12.0,5.93
Sacramento,6/24/2019,US,dew,21,10.0,12.6,11.0,7.78
Sacramento,4/7/2019,US,dew,24,10.3,14.3,12.6,9.22
Sacramento,4/23/2019,US,dew,24,6.3,13.0,8.0,45.07
Sacramento,4/27/2019,US,dew,24,8.3,12.0,11.0,8.7
Sacramento,5/9/2019,US,dew,20,11.0,13.0,12.0,3.91
Sacramento,6/27/2019,US,dew,18,1.3,11.0,8.3,102.38
Sacramento,4/9/2019,US,dew,24,1.0,13.0,4.0,113.65
Sacramento,5/5/2019,US,dew,15,7.6,9.0,8.0,1.49
Sacramento,4/24/2019,US,dew,24,12.0,17.0,13.3,16.55
Sacramento,5/3/2019,US,dew,24,-2.3,8.6,4.5,70.58
Sacramento,5/7/2019,US,dew,16,9.0,11.6,10.0,6.95
Sacramento,5/14/2019,US,dew,21,8.0,10.0,9.3,4.03
Sacramento,5/27/2019,US,dew,23,7.0,11.0,9.0,14.81
Sacramento,5/31/2019,US,dew,23,5.3,14.6,11.6,59.79
Sacramento,6/15/2019,US,dew,18,10.0,13.0,12.0,6.14
Sacramento,4/2/2019,US,dew,8,12.0,12.3,12.0,0.19
Sacramento,6/11/2019,US,dew,24,3.3,13.6,11.0,102.56
Sacramento,6/26/2019,US,dew,22,7.0,10.6,8.0,7.73
Sacramento,4/11/2019,US,dew,24,2.3,7.6,6.0,23.39
Sacramento,5/12/2019,US,dew,20,9.0,12.5,11.0,11.22
Sacramento,5/18/2019,US,dew,20,7.0,12.3,9.0,30.72
Sacramento,6/17/2019,US,dew,23,11.3,16.0,13.3,22.01
Sacramento,6/21/2019,US,dew,21,1.3,10.3,5.3,89.36
Sacramento,6/23/2019,US,dew,24,4.3,12.3,9.3,47.06
Sacramento,6/28/2019,US,dew,21,2.3,11.0,8.0,93.77
Sacramento,4/10/2019,US,dew,24,1.3,7.0,4.0,19.11
Sacramento,4/14/2019,US,dew,21,6.3,11.0,8.3,19.29
Sacramento,5/29/2019,US,dew,21,10.3,14.3,11.6,8.4
Sacramento,6/7/2019,US,dew,20,-5.0,8.0,3.3,250.32
Sacramento,6/9/2019,US,dew,24,1.6,13.3,6.0,110.92
Sacramento,6/14/2019,US,dew,20,11.6,15.0,13.0,7.66
Sacramento,4/8/2019,US,dew,24,13.0,15.3,14.3,4.77
Sacramento,4/29/2019,US,dew,15,8.3,11.0,10.0,5.87
Sacramento,5/20/2019,US,dew,23,6.0,9.0,7.6,8.17
Sacramento,6/25/2019,US,dew,19,7.3,13.0,10.0,29.49
Sacramento,4/1/2019,US,dew,24,6.5,12.3,8.0,30.19
Sacramento,4/16/2019,US,dew,24,6.6,12.0,10.0,18.08
Sacramento,5/11/2019,US,dew,20,8.0,12.5,10.0,12.9
Sacramento,5/16/2019,US,dew,24,8.0,14.6,10.3,26.76
Sacramento,5/25/2019,US,dew,23,8.0,12.0,11.0,9.3
Sacramento,6/3/2019,US,dew,19,12.0,16.3,15.0,25.0
Sacramento,6/4/2019,US,dew,24,12.0,18.0,14.0,35.41
Sacramento,6/12/2019,US,dew,24,5.6,17.0,13.3,114.47
Sacramento,4/13/2019,US,dew,23,5.6,10.3,8.0,17.42
Sacramento,6/22/2019,US,dew,24,3.3,11.0,7.6,62.61
Sacramento,6/18/2019,US,dew,24,5.3,18.0,14.3,64.5
Sacramento,4/27/2019,US,pm10,33,15.0,37.0,28.0,415.59
Sacramento,5/3/2019,US,pm10,24,8.0,54.0,22.0,867.23
Sacramento,5/6/2019,US,pm10,24,2.0,19.0,8.0,177.23
Sacramento,5/15/2019,US,pm10,24,3.0,19.0,7.0,149.49
Sacramento,6/13/2019,US,pm10,23,9.0,37.0,18.0,574.98
Sacramento,6/15/2019,US,pm10,24,7.0,20.0,14.0,139.98
Sacramento,4/13/2019,US,pm10,24,5.0,16.0,11.0,112.75
Sacramento,4/17/2019,US,pm10,24,5.0,22.0,11.0,204.62
Sacramento,5/5/2019,US,pm10,23,6.0,36.0,13.0,685.3
Sacramento,5/14/2019,US,pm10,24,2.0,19.0,8.0,296.94
Sacramento,6/27/2019,US,pm10,24,5.0,18.0,11.0,121.45
Sacramento,4/3/2019,US,pm10,24,1.0,11.0,6.0,59.84
Sacramento,5/20/2019,US,pm10,24,3.0,15.0,9.0,91.58
Sacramento,5/23/2019,US,pm10,23,4.0,32.0,12.0,373.32
Sacramento,5/25/2019,US,pm10,24,6.0,19.0,13.0,131.29
Sacramento,6/1/2019,US,pm10,24,9.0,37.0,16.0,301.14
Sacramento,6/5/2019,US,pm10,24,15.0,35.0,25.0,341.45
Sacramento,5/8/2019,US,pm10,24,3.0,38.0,14.0,1248.41
Sacramento,5/10/2019,US,pm10,24,2.0,45.0,31.0,2063.46
Sacramento,4/12/2019,US,pm10,24,3.0,15.0,7.0,127.81
Sacramento,4/18/2019,US,pm10,24,6.0,31.0,17.0,502.54
Sacramento,5/29/2019,US,pm10,24,12.0,26.0,20.0,138.1
Sacramento,6/7/2019,US,pm10,24,6.0,29.0,12.0,362.45
Sacramento,4/11/2019,US,pm10,23,2.0,20.0,8.0,193.64
Sacramento,5/1/2019,US,pm10,21,8.0,34.0,21.0,419.9
Sacramento,5/31/2019,US,pm10,24,2.0,22.0,12.0,299.4
Sacramento,4/4/2019,US,pm10,22,1.0,9.0,4.0,46.6
Sacramento,4/29/2019,US,pm10,24,19.0,42.0,26.0,256.94
Sacramento,5/30/2019,US,pm10,24,4.0,32.0,12.0,297.97
Sacramento,6/3/2019,US,pm10,24,4.0,23.0,13.0,342.16
Sacramento,6/10/2019,US,pm10,24,11.0,32.0,22.0,261.14
Sacramento,6/25/2019,US,pm10,24,10.0,39.0,22.0,422.59
Sacramento,4/21/2019,US,pm10,62,3.0,24.0,9.0,403.64
Sacramento,5/11/2019,US,pm10,24,7.0,37.0,15.0,754.71
Sacramento,6/8/2019,US,pm10,24,7.0,51.0,23.0,1559.93
Sacramento,4/5/2019,US,pm10,24,1.0,31.0,6.0,460.85
Sacramento,4/24/2019,US,pm10,68,15.0,38.0,29.0,448.93
Sacramento,4/28/2019,US,pm10,24,22.0,35.0,28.0,142.16
Sacramento,5/12/2019,US,pm10,24,5.0,19.0,13.0,191.29
Sacramento,5/21/2019,US,pm10,24,2.0,15.0,6.0,130.85
Sacramento,5/22/2019,US,pm10,23,2.0,15.0,5.0,75.85
Sacramento,5/28/2019,US,pm10,23,6.0,19.0,12.0,122.49
Sacramento,6/2/2019,US,pm10,24,4.0,14.0,9.0,77.32
Sacramento,4/1/2019,US,pm10,24,5.0,55.0,12.0,1513.03
Sacramento,6/17/2019,US,pm10,48,9.0,27.0,21.0,340.69
Sacramento,6/30/2019,US,pm10,24,8.0,21.0,13.0,124.62
Sacramento,6/9/2019,US,pm10,24,5.0,25.0,13.0,319.93
Sacramento,4/7/2019,US,pm10,23,5.0,17.0,9.0,88.06
Sacramento,5/2/2019,US,pm10,24,10.0,33.0,18.0,341.45
Sacramento,5/13/2019,US,pm10,23,6.0,23.0,13.0,317.47
Sacramento,5/16/2019,US,pm10,23,2.0,18.0,9.0,148.38
Sacramento,5/17/2019,US,pm10,24,6.0,33.0,9.0,276.45
Sacramento,6/24/2019,US,pm10,14,19.0,39.0,23.0,568.79
Sacramento,6/28/2019,US,pm10,24,8.0,20.0,14.0,109.55
Sacramento,4/6/2019,US,pm10,24,5.0,16.0,8.0,83.03
Sacramento,6/29/2019,US,pm10,24,8.0,25.0,12.0,154.33
Sacramento,4/14/2019,US,pm10,24,8.0,24.0,13.0,170.14
Sacramento,6/11/2019,US,pm10,24,14.0,33.0,22.0,265.92
Sacramento,6/14/2019,US,pm10,23,4.0,25.0,16.0,432.41
Sacramento,6/18/2019,US,pm10,48,11.0,47.0,21.0,1147.64
Sacramento,6/19/2019,US,pm10,48,7.0,26.0,15.0,338.72
Sacramento,4/9/2019,US,pm10,22,1.0,15.0,7.0,138.79
Sacramento,4/22/2019,US,pm10,72,5.0,28.0,17.0,377.68
Sacramento,4/25/2019,US,pm10,46,13.0,39.0,20.0,402.67
Sacramento,4/26/2019,US,pm10,45,15.0,39.0,25.0,498.64
Sacramento,5/4/2019,US,pm10,24,8.0,28.0,18.0,251.72
Sacramento,6/16/2019,US,pm10,24,5.0,18.0,11.0,147.17
Sacramento,4/16/2019,US,pm10,24,2.0,13.0,8.0,74.49
Sacramento,5/9/2019,US,pm10,24,6.0,31.0,14.0,487.75
Sacramento,5/19/2019,US,pm10,21,1.0,13.0,4.0,123.48
Sacramento,5/24/2019,US,pm10,23,7.0,17.0,13.0,87.04
