msa,Date,Country,Specie,count,min,max,median,variance
Phoenix,2019-09-25,US,pm25,201,1.0,39.0,14.0,627.28
Phoenix,2019-09-29,US,pm25,204,1.0,86.0,16.0,1294.31
Phoenix,2019-10-03,US,pm25,212,4.0,82.0,24.0,1646.66
Phoenix,2019-09-01,US,pm25,213,1.0,66.0,21.0,1622.61
Phoenix,2019-09-10,US,pm25,210,4.0,53.0,19.0,881.23
Phoenix,2019-09-23,US,pm25,201,1.0,50.0,17.0,992.88
Phoenix,2019-09-26,US,pm25,208,1.0,55.0,14.0,724.35
Phoenix,2019-09-08,US,pm25,210,2.0,51.0,19.0,800.88
Phoenix,2019-09-12,US,pm25,202,4.0,69.0,25.0,1430.37
Phoenix,2019-07-22,US,pm25,212,6.0,158.0,28.0,2721.46
Phoenix,2019-08-08,US,pm25,211,1.0,170.0,25.0,2839.66
Phoenix,2019-08-14,US,pm25,209,1.0,144.0,22.0,2810.18
Phoenix,2019-08-30,US,pm25,215,7.0,63.0,28.0,1366.77
Phoenix,2019-09-02,US,pm25,212,1.0,50.0,24.0,841.99
Phoenix,2019-09-07,US,pm25,198,2.0,50.0,25.0,750.45
Phoenix,2019-09-15,US,pm25,210,1.0,52.0,13.0,683.51
Phoenix,2019-09-21,US,pm25,211,2.0,56.0,21.0,1407.65
Phoenix,2019-08-07,US,pressure,216,33.9,1018.3,33.9,2128190.0
Phoenix,2019-09-04,US,pressure,216,30.5,1016.2,33.9,2130640.0
Phoenix,2019-09-07,US,pressure,216,30.5,1017.7,33.9,2129680.0
Phoenix,2019-07-20,US,pressure,216,30.5,1016.4,33.9,2119530.0
Phoenix,2019-08-06,US,pressure,210,33.9,1018.3,33.9,2158310.0
Phoenix,2019-08-17,US,pressure,216,30.5,1015.9,33.9,2121010.0
Phoenix,2019-08-23,US,pressure,216,30.5,1017.1,33.9,2131790.0
Phoenix,2019-08-25,US,pressure,216,33.9,1021.1,33.9,2145860.0
Phoenix,2019-09-08,US,pressure,209,30.5,1015.1,33.9,2148860.0
Phoenix,2019-09-11,US,pressure,210,33.9,1020.6,33.9,2175670.0
Phoenix,2019-07-16,US,pressure,216,30.5,1014.1,33.9,2117300.0
Phoenix,2019-07-24,US,pressure,216,33.9,1020.9,33.9,2130810.0
Phoenix,2019-07-27,US,pressure,216,33.9,1016.7,33.9,2121690.0
Phoenix,2019-08-20,US,pressure,216,30.5,1016.8,33.9,2130340.0
Phoenix,2019-08-27,US,pressure,192,30.5,1012.2,33.9,2233980.0
Phoenix,2019-07-05,US,pressure,216,33.9,1020.5,33.9,2136380.0
Phoenix,2019-07-09,US,pressure,210,33.9,1020.8,33.9,2168900.0
Phoenix,2019-09-03,US,pressure,216,33.9,1017.8,33.9,2132650.0
Phoenix,2019-10-05,US,pressure,216,32.3,1024.2,32.6,2156400.0
Phoenix,2019-07-18,US,pressure,216,30.5,1018.6,33.9,2125750.0
Phoenix,2019-07-21,US,pressure,216,30.5,1018.0,33.9,2124590.0
Phoenix,2019-08-29,US,pressure,210,33.9,1021.0,33.9,2171910.0
Phoenix,2019-09-02,US,pressure,210,33.9,1020.1,33.9,2174300.0
Phoenix,2019-09-09,US,pressure,210,30.5,1017.6,33.9,2161300.0
Phoenix,2019-09-18,US,pressure,210,30.5,1018.1,33.9,2165280.0
Phoenix,2019-07-02,US,pressure,210,30.5,1016.4,33.9,2143790.0
Phoenix,2019-07-04,US,pressure,216,30.5,1016.7,33.9,2122430.0
Phoenix,2019-10-06,US,pressure,216,32.3,1024.2,32.6,2156740.0
Phoenix,2019-07-22,US,pressure,216,33.9,1022.8,33.9,2136120.0
Phoenix,2019-07-26,US,pressure,216,33.9,1019.5,33.9,2130710.0
Phoenix,2019-07-30,US,pressure,216,33.9,1020.6,33.9,2134520.0
Phoenix,2019-08-05,US,pressure,216,30.5,1016.4,33.9,2120520.0
Phoenix,2019-09-05,US,pressure,216,33.9,1019.4,33.9,2144270.0
Phoenix,2019-09-06,US,pressure,216,33.9,1020.4,33.9,2144990.0
Phoenix,2019-07-14,US,pressure,216,30.5,1018.5,33.9,2129510.0
Phoenix,2019-07-19,US,pressure,216,30.5,1015.9,33.9,2117960.0
Phoenix,2019-09-29,US,pressure,216,30.5,1014.8,33.9,2116200.0
Phoenix,2019-10-01,US,pressure,216,30.5,1017.4,33.9,2126070.0
Phoenix,2019-09-14,US,pressure,216,33.9,1020.6,33.9,2148790.0
Phoenix,2019-09-23,US,pressure,208,33.9,1020.8,33.9,2057340.0
Phoenix,2019-08-04,US,pressure,216,33.9,1018.1,33.9,2125800.0
Phoenix,2019-08-11,US,pressure,216,33.9,1020.1,33.9,2133160.0
Phoenix,2019-08-12,US,pressure,216,33.9,1020.1,33.9,2134590.0
Phoenix,2019-08-14,US,pressure,216,33.9,1018.7,33.9,2134080.0
Phoenix,2019-08-18,US,pressure,216,30.5,1017.3,33.9,2132060.0
Phoenix,2019-08-24,US,pressure,216,33.9,1020.5,33.9,2147290.0
Phoenix,2019-08-01,US,pressure,210,33.9,1021.2,33.9,2166120.0
Phoenix,2019-08-03,US,pressure,216,30.5,1018.5,33.9,2123630.0
Phoenix,2019-09-13,US,pressure,210,30.5,1020.2,33.9,2172630.0
Phoenix,2019-10-03,US,pressure,216,30.5,1021.0,33.9,2137530.0
Phoenix,2019-08-31,US,pressure,216,33.9,1018.5,33.9,2134230.0
Phoenix,2019-09-01,US,pressure,216,33.9,1020.2,33.9,2143170.0
Phoenix,2019-09-21,US,pressure,210,30.5,1019.5,33.9,2169860.0
Phoenix,2019-09-22,US,pressure,216,33.9,1021.8,33.9,2146150.0
Phoenix,2019-09-27,US,pressure,216,30.5,1018.5,33.9,2129430.0
Phoenix,2019-07-23,US,pressure,216,33.9,1022.9,33.9,2142660.0
Phoenix,2019-07-29,US,pressure,216,30.5,1015.6,33.9,2115770.0
Phoenix,2019-07-31,US,pressure,216,33.9,1022.4,33.9,2148080.0
Phoenix,2019-09-10,US,pressure,216,30.5,1016.9,33.9,2130870.0
Phoenix,2019-09-16,US,pressure,216,30.5,1019.5,33.9,2140540.0
Phoenix,2019-09-24,US,pressure,207,30.5,1021.3,33.9,2040550.0
Phoenix,2019-07-01,US,pressure,216,30.5,1016.3,33.9,2125500.0
Phoenix,2019-07-06,US,pressure,216,33.9,1021.2,33.9,2136440.0
Phoenix,2019-08-16,US,pressure,216,30.5,1017.9,33.9,2121160.0
Phoenix,2019-09-15,US,pressure,216,30.5,1020.3,33.9,2143250.0
Phoenix,2019-09-28,US,pressure,216,30.5,1014.6,33.9,2112860.0
Phoenix,2019-07-08,US,pressure,216,33.9,1019.2,33.9,2130860.0
Phoenix,2019-07-12,US,pressure,216,30.5,1015.6,33.9,2119450.0
Phoenix,2019-07-10,US,pressure,216,33.9,1020.4,33.9,2134830.0
Phoenix,2019-08-19,US,pressure,216,30.5,1018.4,33.9,2135390.0
Phoenix,2019-09-25,US,pressure,216,30.5,1019.4,33.9,2133540.0
Phoenix,2019-10-04,US,pressure,216,32.2,1021.0,33.9,2145430.0
Phoenix,2019-08-10,US,pressure,216,33.9,1017.3,33.9,2125620.0
Phoenix,2019-08-28,US,pressure,210,30.5,1021.5,33.9,2168440.0
Phoenix,2019-07-13,US,pressure,216,30.5,1016.6,33.9,2120330.0
Phoenix,2019-07-28,US,pressure,216,30.5,1017.9,33.9,2120800.0
Phoenix,2019-08-09,US,pressure,216,33.9,1018.2,33.9,2124690.0
Phoenix,2019-08-21,US,pressure,216,30.5,1014.7,33.9,2123830.0
Phoenix,2019-08-30,US,pressure,216,33.9,1018.5,33.9,2134890.0
Phoenix,2019-10-02,US,pressure,204,33.9,1021.0,33.9,1998420.0
Phoenix,2019-07-03,US,pressure,216,30.5,1015.9,33.9,2122480.0
Phoenix,2019-07-07,US,pressure,216,30.5,1018.4,33.9,2127300.0
Phoenix,2019-08-02,US,pressure,216,33.9,1017.7,33.9,2126000.0
Phoenix,2019-08-22,US,pressure,216,30.5,1013.8,33.9,2122290.0
Phoenix,2019-08-26,US,pressure,216,30.5,1017.0,33.9,2130520.0
Phoenix,2019-09-17,US,pressure,210,30.5,1020.5,33.9,2167580.0
Phoenix,2019-07-11,US,pressure,216,30.5,1018.1,33.9,2124740.0
Phoenix,2019-07-17,US,pressure,216,32.2,1018.2,33.9,2130550.0
Phoenix,2019-08-15,US,pressure,216,30.5,1018.1,33.9,2123570.0
Phoenix,2019-09-12,US,pressure,216,33.9,1021.7,33.9,2148930.0
Phoenix,2019-09-20,US,pressure,216,30.5,1016.4,33.9,2131370.0
Phoenix,2019-09-26,US,pressure,216,33.9,1022.0,33.9,2144820.0
Phoenix,2019-09-30,US,pressure,216,30.5,1016.1,33.9,2120480.0
Phoenix,2019-07-15,US,pressure,216,30.5,1016.6,33.9,2119210.0
Phoenix,2019-07-25,US,pressure,216,33.9,1011.8,33.9,2119230.0
Phoenix,2019-09-19,US,pressure,216,30.5,1015.5,33.9,2127910.0
Phoenix,2019-08-08,US,pressure,216,30.5,1017.1,33.9,2122640.0
Phoenix,2019-08-13,US,pressure,210,33.9,1020.0,33.9,2163480.0
Phoenix,2019-07-30,US,precipitation,2,0.0,0.0,0.0,0.0
Phoenix,2019-07-01,US,temperature,216,25.2,43.7,37.5,254.04
Phoenix,2019-08-08,US,temperature,216,25.5,43.1,36.8,244.1
Phoenix,2019-08-15,US,temperature,216,24.1,46.8,37.2,427.41
Phoenix,2019-08-18,US,temperature,216,23.8,41.6,33.5,225.99
Phoenix,2019-08-22,US,temperature,216,25.1,44.4,36.6,299.99
Phoenix,2019-09-07,US,temperature,216,30.0,42.3,35.2,119.58
Phoenix,2019-07-15,US,temperature,216,29.4,45.3,38.7,223.66
Phoenix,2019-07-30,US,temperature,216,23.7,42.2,33.0,225.75
Phoenix,2019-08-01,US,temperature,213,26.6,40.9,35.2,210.03
Phoenix,2019-08-13,US,temperature,216,22.2,44.2,36.0,382.16
Phoenix,2019-09-29,US,temperature,216,19.2,33.2,26.7,124.85
Phoenix,2019-10-02,US,temperature,179,13.3,34.4,23.0,351.77
Phoenix,2019-08-23,US,temperature,216,26.2,41.2,34.7,157.34
Phoenix,2019-08-31,US,temperature,216,27.2,42.6,35.8,168.39
Phoenix,2019-09-10,US,temperature,216,24.4,37.8,31.3,113.96
Phoenix,2019-09-28,US,temperature,216,18.3,36.6,28.2,231.64
Phoenix,2019-10-06,US,temperature,216,13.8,35.9,24.8,393.64
Phoenix,2019-07-16,US,temperature,216,28.1,45.9,38.7,235.6
Phoenix,2019-08-28,US,temperature,216,22.5,43.3,36.3,252.0
Phoenix,2019-09-12,US,temperature,216,21.8,40.8,32.2,281.96
Phoenix,2019-09-22,US,temperature,216,15.8,37.6,29.8,377.46
Phoenix,2019-09-24,US,temperature,216,18.0,32.2,24.7,187.82
Phoenix,2019-09-27,US,temperature,216,19.1,31.1,25.0,124.97
Phoenix,2019-08-09,US,temperature,216,27.9,38.6,34.0,58.66
Phoenix,2019-08-16,US,temperature,216,24.5,43.8,36.4,267.82
Phoenix,2019-08-21,US,temperature,216,23.4,46.2,36.5,450.3
Phoenix,2019-09-15,US,temperature,216,23.7,38.1,31.0,148.23
Phoenix,2019-09-16,US,temperature,216,23.7,37.5,30.0,146.52
Phoenix,2019-08-30,US,temperature,216,26.8,43.4,36.5,238.03
Phoenix,2019-09-30,US,temperature,216,14.5,33.3,25.6,265.05
Phoenix,2019-08-02,US,temperature,216,27.9,44.7,37.2,214.78
Phoenix,2019-08-03,US,temperature,216,26.7,45.4,36.2,259.72
Phoenix,2019-08-24,US,temperature,216,27.5,39.4,34.1,108.18
Phoenix,2019-09-04,US,temperature,216,28.8,44.8,36.0,223.66
Phoenix,2019-09-08,US,temperature,215,26.9,39.0,33.2,87.46
Phoenix,2019-09-23,US,temperature,216,18.4,32.8,25.1,107.86
Phoenix,2019-07-06,US,temperature,216,23.1,42.1,34.7,259.04
Phoenix,2019-07-25,US,temperature,216,29.4,43.0,36.9,153.31
Phoenix,2019-07-27,US,temperature,215,29.0,45.1,38.6,196.24
Phoenix,2019-08-19,US,temperature,216,21.9,44.3,35.2,388.79
Phoenix,2019-09-09,US,temperature,216,25.5,38.4,31.9,120.55
Phoenix,2019-07-02,US,temperature,216,25.1,42.3,35.1,206.33
Phoenix,2019-07-08,US,temperature,216,22.7,41.0,32.7,272.82
Phoenix,2019-07-18,US,temperature,216,26.4,41.5,36.0,172.84
Phoenix,2019-08-11,US,temperature,216,26.9,40.5,34.5,171.95
Phoenix,2019-08-25,US,temperature,216,27.2,40.0,34.2,141.13
Phoenix,2019-10-03,US,temperature,216,15.0,36.5,27.5,386.4
Phoenix,2019-09-26,US,temperature,216,20.8,32.2,23.3,99.28
Phoenix,2019-07-07,US,temperature,216,25.7,42.0,34.2,195.43
Phoenix,2019-07-13,US,temperature,204,31.3,43.6,37.7,104.19
Phoenix,2019-07-17,US,temperature,216,30.4,41.5,36.2,78.49
Phoenix,2019-07-20,US,temperature,216,25.2,42.6,36.5,217.71
Phoenix,2019-08-12,US,temperature,212,25.6,42.5,34.5,215.67
Phoenix,2019-09-02,US,temperature,216,25.6,42.2,35.3,229.66
Phoenix,2019-09-05,US,temperature,216,27.4,43.8,36.0,207.89
Phoenix,2019-09-17,US,temperature,216,20.1,37.6,30.6,254.72
Phoenix,2019-07-05,US,temperature,216,20.5,41.1,33.6,312.91
Phoenix,2019-07-19,US,temperature,216,28.6,42.5,35.8,119.76
Phoenix,2019-07-26,US,temperature,216,30.2,43.7,37.7,150.46
Phoenix,2019-07-31,US,temperature,216,23.4,36.6,30.1,143.99
Phoenix,2019-08-04,US,temperature,216,26.6,44.7,36.9,276.82
Phoenix,2019-08-17,US,temperature,216,26.3,43.0,36.1,202.02
Phoenix,2019-08-26,US,temperature,216,28.4,42.7,36.1,153.39
Phoenix,2019-10-04,US,temperature,216,17.7,35.5,27.6,262.1
Phoenix,2019-07-28,US,temperature,216,30.4,44.5,37.3,138.44
Phoenix,2019-09-06,US,temperature,216,26.6,42.9,35.8,170.88
Phoenix,2019-09-18,US,temperature,216,21.5,39.7,31.6,255.67
Phoenix,2019-09-19,US,temperature,216,21.6,38.9,30.9,232.89
Phoenix,2019-09-21,US,temperature,216,16.8,35.5,26.9,306.35
Phoenix,2019-09-25,US,temperature,216,19.8,32.9,25.7,142.87
Phoenix,2019-07-14,US,temperature,200,31.4,44.4,37.3,117.94
Phoenix,2019-07-21,US,temperature,216,29.5,42.6,36.3,158.61
Phoenix,2019-07-24,US,temperature,216,26.1,40.2,34.5,119.67
Phoenix,2019-08-20,US,temperature,216,22.6,46.3,36.5,467.51
Phoenix,2019-08-27,US,temperature,216,27.6,44.2,37.4,192.05
Phoenix,2019-08-29,US,temperature,216,23.8,40.9,34.3,306.59
Phoenix,2019-09-14,US,temperature,216,27.2,40.7,31.6,131.72
Phoenix,2019-09-03,US,temperature,216,26.8,43.7,36.2,214.28
Phoenix,2019-07-03,US,temperature,216,24.0,42.0,34.4,239.64
Phoenix,2019-07-04,US,temperature,216,23.3,41.3,34.3,290.66
Phoenix,2019-07-12,US,temperature,216,30.4,44.4,37.8,147.73
Phoenix,2019-08-05,US,temperature,216,28.1,47.0,36.6,252.91
Phoenix,2019-08-07,US,temperature,216,28.1,42.6,33.8,119.23
Phoenix,2019-08-10,US,temperature,216,24.5,39.7,31.5,141.21
Phoenix,2019-08-14,US,temperature,216,22.2,46.3,36.5,457.09
Phoenix,2019-10-01,US,temperature,216,12.6,32.9,24.0,320.72
Phoenix,2019-07-11,US,temperature,216,28.6,46.3,37.2,210.36
Phoenix,2019-07-23,US,temperature,216,27.0,42.5,36.2,276.78
Phoenix,2019-07-29,US,temperature,214,28.8,43.7,36.3,155.05
Phoenix,2019-08-06,US,temperature,216,30.0,39.5,33.7,58.39
Phoenix,2019-09-01,US,temperature,216,28.1,43.0,33.6,170.85
Phoenix,2019-09-11,US,temperature,216,22.9,36.5,30.1,116.84
Phoenix,2019-07-09,US,temperature,216,20.5,41.5,33.8,368.6
Phoenix,2019-07-10,US,temperature,216,24.4,44.5,36.7,358.02
Phoenix,2019-07-22,US,temperature,216,26.6,40.6,35.0,109.11
Phoenix,2019-09-13,US,temperature,216,20.5,43.0,33.7,380.91
Phoenix,2019-09-20,US,temperature,216,17.5,36.6,28.4,252.63
Phoenix,2019-10-05,US,temperature,216,15.6,35.6,25.8,338.49
Phoenix,2019-07-18,US,o3,211,4.1,58.4,24.1,958.09
Phoenix,2019-08-04,US,o3,214,2.4,80.2,37.6,3048.64
Phoenix,2019-08-14,US,o3,204,0.5,73.8,16.8,3236.03
Phoenix,2019-08-19,US,o3,208,0.5,67.4,19.2,2711.25
Phoenix,2019-07-14,US,o3,205,9.0,52.0,28.1,705.02
Phoenix,2019-08-27,US,o3,210,0.8,43.2,19.0,917.74
Phoenix,2019-08-29,US,o3,205,1.7,71.2,22.4,2840.52
Phoenix,2019-09-04,US,o3,213,8.0,55.0,30.4,1757.76
Phoenix,2019-09-09,US,o3,210,7.8,49.6,26.4,890.92
Phoenix,2019-09-10,US,o3,206,6.5,35.2,23.3,403.14
Phoenix,2019-10-02,US,o3,208,0.5,59.7,16.8,2822.85
Phoenix,2019-09-02,US,o3,211,4.5,69.9,32.8,1680.07
Phoenix,2019-09-05,US,o3,212,4.0,62.2,27.8,1817.13
Phoenix,2019-09-12,US,o3,211,0.8,63.5,20.8,2315.7
Phoenix,2019-09-13,US,o3,215,0.5,72.5,21.6,3829.5
Phoenix,2019-09-16,US,o3,209,7.3,62.2,28.1,1214.42
Phoenix,2019-09-08,US,o3,209,11.0,41.6,29.6,432.21
Phoenix,2019-07-01,US,o3,210,1.6,52.0,21.6,1204.44
Phoenix,2019-07-15,US,o3,214,4.9,93.0,27.2,1924.28
Phoenix,2019-07-16,US,o3,213,2.4,72.5,28.1,2470.6
Phoenix,2019-08-03,US,o3,213,7.0,77.6,36.1,1612.44
Phoenix,2019-08-12,US,o3,212,1.1,78.9,25.6,3230.45
Phoenix,2019-08-17,US,o3,213,6.4,59.7,23.3,1409.71
Phoenix,2019-09-01,US,o3,208,0.8,67.4,32.0,1895.13
Phoenix,2019-09-24,US,o3,210,3.3,36.8,18.5,693.23
Phoenix,2019-10-03,US,o3,207,0.5,45.6,18.4,1736.9
Phoenix,2019-07-08,US,o3,212,0.8,43.2,24.8,1189.41
Phoenix,2019-07-09,US,o3,209,0.8,78.9,21.6,3339.83
Phoenix,2019-08-15,US,o3,211,0.8,71.2,22.7,4161.36
Phoenix,2019-09-15,US,o3,212,8.2,44.8,26.4,865.61
Phoenix,2019-09-23,US,o3,198,1.6,28.9,20.0,444.53
Phoenix,2019-09-28,US,o3,206,0.5,41.6,19.1,1548.1
Phoenix,2019-09-30,US,o3,206,0.5,46.5,20.8,1994.88
Phoenix,2019-07-02,US,o3,214,1.6,48.8,21.6,1036.01
Phoenix,2019-07-17,US,o3,211,2.4,57.1,24.8,1092.1
Phoenix,2019-07-19,US,o3,208,0.8,55.8,20.8,1177.79
Phoenix,2019-07-28,US,o3,215,9.8,54.5,31.2,1011.77
Phoenix,2019-08-09,US,o3,209,7.0,44.0,24.1,843.42
Phoenix,2019-08-16,US,o3,214,0.8,91.7,23.2,3012.97
Phoenix,2019-09-11,US,o3,202,2.5,43.2,23.3,638.74
Phoenix,2019-09-22,US,o3,185,0.5,49.1,21.6,2291.53
Phoenix,2019-07-12,US,o3,214,2.4,69.5,28.9,2550.0
Phoenix,2019-07-20,US,o3,207,3.2,62.2,21.6,1156.29
Phoenix,2019-07-29,US,o3,205,5.6,68.6,28.1,1551.28
Phoenix,2019-08-01,US,o3,214,6.1,77.6,36.1,3925.22
Phoenix,2019-08-02,US,o3,213,4.0,59.7,27.2,2223.37
Phoenix,2019-08-18,US,o3,213,2.5,55.8,23.3,1832.68
Phoenix,2019-09-06,US,o3,211,4.0,63.5,27.2,1756.33
Phoenix,2019-09-26,US,o3,212,2.5,34.8,16.0,519.37
Phoenix,2019-07-03,US,o3,211,0.8,39.2,24.8,992.42
Phoenix,2019-07-23,US,o3,215,7.8,86.6,35.2,3609.05
Phoenix,2019-07-27,US,o3,216,1.6,62.2,31.2,1547.32
Phoenix,2019-09-29,US,o3,205,3.2,33.6,20.8,662.22
Phoenix,2019-07-11,US,o3,211,1.6,63.5,24.3,1640.42
Phoenix,2019-07-22,US,o3,194,8.6,42.4,24.8,502.89
Phoenix,2019-08-10,US,o3,205,2.1,45.6,23.5,1170.1
Phoenix,2019-08-24,US,o3,207,9.8,44.8,27.2,496.54
Phoenix,2019-08-26,US,o3,214,2.4,42.4,20.8,735.69
Phoenix,2019-09-19,US,o3,196,0.8,39.2,18.4,1278.45
Phoenix,2019-10-06,US,o3,209,0.5,54.5,19.5,2427.04
Phoenix,2019-07-24,US,o3,214,11.8,90.4,41.6,2829.38
Phoenix,2019-07-25,US,o3,215,11.0,105.5,35.2,2891.32
Phoenix,2019-08-13,US,o3,210,0.5,63.5,20.8,2528.99
Phoenix,2019-08-20,US,o3,203,0.5,60.9,18.4,2907.0
Phoenix,2019-09-18,US,o3,204,0.8,54.5,13.6,2128.53
Phoenix,2019-09-21,US,o3,188,0.5,52.0,15.2,2525.57
Phoenix,2019-07-05,US,o3,215,1.6,59.7,23.6,1992.81
Phoenix,2019-07-21,US,o3,212,8.0,47.2,24.1,835.86
Phoenix,2019-08-06,US,o3,212,4.5,60.9,35.2,1563.67
Phoenix,2019-08-30,US,o3,211,0.8,69.9,20.1,1861.22
Phoenix,2019-09-07,US,o3,214,10.6,66.1,29.6,1201.23
Phoenix,2019-07-07,US,o3,211,4.5,44.0,22.7,1009.73
Phoenix,2019-08-22,US,o3,213,0.8,53.3,25.6,1937.23
Phoenix,2019-09-14,US,o3,213,0.8,49.6,28.9,1371.36
Phoenix,2019-09-20,US,o3,188,0.8,48.1,20.8,1669.5
Phoenix,2019-07-04,US,o3,210,6.1,45.6,23.3,978.51
Phoenix,2019-07-10,US,o3,211,0.8,59.7,20.8,1968.88
Phoenix,2019-07-13,US,o3,205,6.4,68.6,28.9,920.88
Phoenix,2019-07-30,US,o3,210,10.2,63.5,33.1,1206.73
Phoenix,2019-08-11,US,o3,212,12.2,54.5,34.4,707.4
Phoenix,2019-08-05,US,o3,212,0.5,84.0,38.4,4892.42
Phoenix,2019-09-27,US,o3,212,1.6,41.6,18.5,1373.08
Phoenix,2019-09-17,US,o3,210,2.4,45.6,24.1,1311.11
Phoenix,2019-07-26,US,o3,208,8.2,80.2,31.2,1444.98
Phoenix,2019-07-31,US,o3,213,9.4,72.5,31.2,1976.6
Phoenix,2019-08-07,US,o3,212,4.8,57.1,30.4,985.75
Phoenix,2019-08-08,US,o3,214,1.3,82.7,28.1,2756.21
Phoenix,2019-08-23,US,o3,212,3.2,58.4,27.5,1472.59
Phoenix,2019-08-25,US,o3,198,9.7,38.5,24.1,391.0
Phoenix,2019-08-31,US,o3,216,1.3,58.4,19.9,1790.8
Phoenix,2019-10-01,US,o3,210,0.8,49.6,20.0,2354.88
Phoenix,2019-10-05,US,o3,199,0.5,46.5,16.0,1974.71
Phoenix,2019-07-06,US,o3,212,0.8,67.4,25.6,2138.52
Phoenix,2019-08-21,US,o3,213,0.5,63.5,17.6,3249.14
Phoenix,2019-08-28,US,o3,206,2.1,54.5,20.8,927.17
Phoenix,2019-09-03,US,o3,215,4.9,89.2,31.2,2602.33
Phoenix,2019-09-25,US,o3,208,0.8,36.1,16.7,985.26
Phoenix,2019-10-04,US,o3,198,0.5,55.8,12.1,1946.95
Phoenix,2019-08-21,US,so2,65,0.1,1.1,0.1,0.29
Phoenix,2019-09-08,US,so2,18,0.1,0.6,0.1,0.37
Phoenix,2019-09-11,US,so2,13,0.1,0.6,0.1,0.48
Phoenix,2019-08-02,US,so2,42,0.1,1.1,0.1,0.52
Phoenix,2019-08-22,US,so2,108,0.1,0.6,0.1,0.07
Phoenix,2019-09-12,US,so2,43,0.1,0.6,0.1,0.17
Phoenix,2019-07-01,US,so2,48,0.1,0.6,0.1,0.15
Phoenix,2019-07-03,US,so2,18,0.1,0.6,0.1,0.37
Phoenix,2019-07-04,US,so2,51,0.1,1.6,0.1,0.9
Phoenix,2019-07-05,US,so2,53,0.1,0.6,0.1,0.14
Phoenix,2019-08-31,US,so2,15,0.1,0.6,0.1,0.43
Phoenix,2019-09-18,US,so2,42,0.1,1.1,0.1,0.52
Phoenix,2019-09-26,US,so2,13,0.1,0.6,0.1,0.48
Phoenix,2019-07-08,US,so2,27,0.1,1.1,0.1,0.73
Phoenix,2019-07-28,US,so2,38,0.1,1.1,0.1,0.77
Phoenix,2019-08-13,US,so2,58,0.1,1.1,0.1,0.77
Phoenix,2019-08-26,US,so2,67,0.1,2.1,0.1,0.78
Phoenix,2019-09-29,US,so2,10,0.1,0.6,0.1,0.58
Phoenix,2019-07-10,US,so2,38,0.1,0.6,0.1,0.19
Phoenix,2019-07-13,US,so2,78,0.1,0.6,0.1,0.09
Phoenix,2019-07-30,US,so2,7,0.6,7.6,0.6,102.26
Phoenix,2019-09-21,US,so2,48,0.1,0.6,0.1,0.15
Phoenix,2019-10-02,US,so2,67,0.1,0.6,0.1,0.07
Phoenix,2019-09-30,US,so2,67,0.1,3.6,0.1,1.99
Phoenix,2019-07-11,US,so2,53,0.1,0.6,0.1,0.14
Phoenix,2019-07-26,US,so2,18,0.1,0.6,0.1,0.37
Phoenix,2019-08-07,US,so2,23,0.1,4.6,0.1,11.8
Phoenix,2019-08-20,US,so2,103,0.1,0.6,0.1,0.07
Phoenix,2019-08-25,US,so2,32,0.1,0.6,0.1,0.15
Phoenix,2019-09-13,US,so2,52,0.1,1.1,0.1,0.43
Phoenix,2019-09-14,US,so2,13,0.1,0.6,0.1,0.48
Phoenix,2019-07-21,US,so2,63,0.1,0.6,0.1,0.12
Phoenix,2019-08-10,US,so2,30,0.1,1.1,0.1,1.44
Phoenix,2019-08-12,US,so2,51,0.1,4.1,0.1,3.84
Phoenix,2019-09-22,US,so2,28,0.1,0.6,0.1,0.25
Phoenix,2019-09-20,US,so2,63,0.1,0.6,0.1,0.12
Phoenix,2019-07-18,US,so2,43,0.1,0.6,0.1,0.17
Phoenix,2019-07-24,US,so2,37,0.1,1.1,0.1,0.57
Phoenix,2019-08-06,US,so2,54,0.1,1.1,0.1,1.1
Phoenix,2019-08-24,US,so2,82,0.1,0.6,0.1,0.06
Phoenix,2019-09-07,US,so2,53,0.1,0.6,0.1,0.14
Phoenix,2019-09-09,US,so2,43,0.1,4.6,0.1,8.26
Phoenix,2019-09-15,US,so2,13,0.1,0.6,0.1,0.48
Phoenix,2019-10-03,US,so2,63,0.1,1.1,0.1,0.5
Phoenix,2019-10-05,US,so2,13,0.1,0.6,0.1,0.48
Phoenix,2019-07-22,US,so2,43,0.1,10.2,0.1,53.7
Phoenix,2019-08-03,US,so2,22,0.1,1.1,0.1,0.84
Phoenix,2019-08-15,US,so2,92,0.1,1.1,0.1,0.94
Phoenix,2019-09-01,US,so2,8,0.1,0.6,0.1,0.67
Phoenix,2019-09-06,US,so2,103,0.1,0.6,0.1,0.07
Phoenix,2019-07-16,US,so2,77,0.1,1.1,0.1,0.3
Phoenix,2019-08-19,US,so2,96,0.1,9.7,0.1,21.62
Phoenix,2019-08-30,US,so2,11,0.1,0.6,0.1,0.55
Phoenix,2019-09-03,US,so2,22,0.1,2.1,0.1,2.08
Phoenix,2019-10-04,US,so2,48,0.1,0.6,0.1,0.15
Phoenix,2019-07-07,US,so2,13,0.1,0.6,0.1,0.48
Phoenix,2019-07-14,US,so2,58,0.1,0.6,0.1,0.12
Phoenix,2019-07-20,US,so2,73,0.1,0.6,0.1,0.1
Phoenix,2019-08-04,US,so2,19,0.1,1.1,0.1,0.79
